stage,floors,aspect,azimuth,x,y,tower_plate,tower_long,tower_short,podium_floors,podium_plate,podium_aspect,podium_x,podium_y,podium_az,new_fail,new_ok,coverage_m2,bcr_pct,gfa_m2,far_pct,height_m,mean_total_h
B 층수·세장비,39,1.25,165.0,194331.2,546980.7,963.6,34.71,27.76,0,0.0,0.0,0.0,0.0,0.0,85,45,1027.1,10.93,37580.0,400.0,119.05,4.055
C 저층부 확대,39,3.0,165.0,194325.2,546968.7,606.2,42.65,14.22,10,2000.0,1.6,194295.2,546968.7,52.0,85,38,2092.9,22.28,37580.0,400.0,119.05,4.044
C 저층부 확대,39,2.5,165.0,194325.2,546986.7,606.2,38.93,15.57,10,2000.0,3.0,194319.2,546968.7,52.0,85,37,2104.3,22.4,37580.0,400.0,119.05,4.062
C 저층부 확대,55,3.0,165.0,194325.2,546986.7,568.4,41.3,13.77,10,1200.0,2.2,194307.2,546980.7,52.0,86,37,1275.7,13.58,37580.0,400.0,166.25,4.009
B 층수·세장비,53,1.25,135.0,194319.2,546968.7,709.1,29.77,23.82,0,0.0,0.0,0.0,0.0,0.0,86,55,763.6,8.13,37580.0,400.0,160.35,4.029
B 층수·세장비,53,1.5,135.0,194319.2,546968.7,709.1,32.61,21.74,0,0.0,0.0,0.0,0.0,0.0,86,54,764.4,8.14,37580.0,400.0,160.35,4.028
B 층수·세장비,53,2.0,135.0,194319.2,546980.7,709.1,37.66,18.83,0,0.0,0.0,0.0,0.0,0.0,86,54,766.5,8.16,37580.0,400.0,160.35,4.01
C 저층부 확대,51,2.5,165.0,194307.2,546950.7,721.5,42.47,16.99,10,800.0,3.0,194307.2,546956.7,52.0,86,53,866.3,9.22,37580.0,400.0,154.45,4.1
C 저층부 확대,51,2.5,165.0,194325.2,546986.7,428.8,32.74,13.1,10,2000.0,2.2,194307.2,546980.7,52.0,86,34,2097.5,22.33,37580.0,400.0,154.45,4.031
B 층수·세장비,47,2.0,60.0,194331.2,546956.7,799.6,39.99,19.99,0,0.0,0.0,0.0,0.0,0.0,86,47,860.6,9.16,37580.0,400.0,142.65,4.001
B 층수·세장비,45,1.25,0.0,194331.2,546980.7,835.1,32.31,25.85,0,0.0,0.0,0.0,0.0,0.0,86,50,894.3,9.52,37580.0,400.0,136.75,4.042
C 저층부 확대,45,2.5,165.0,194307.2,546968.7,730.9,42.75,17.1,10,1200.0,4.0,194319.2,546956.7,52.0,86,48,1287.6,13.71,37580.0,400.0,136.75,4.056
C 저층부 확대,45,2.5,165.0,194325.2,546986.7,616.6,39.26,15.7,10,1600.0,2.2,194307.2,546968.7,52.0,86,42,1687.3,17.96,37580.0,400.0,136.75,4.041
C 저층부 확대,45,3.0,165.0,194307.2,546968.7,502.3,38.82,12.94,10,2000.0,3.0,194295.2,546980.7,52.0,86,37,2104.3,22.4,37580.0,400.0,136.75,4.037
C 저층부 확대,45,2.5,165.0,194325.2,546986.7,502.3,35.44,14.17,10,2000.0,1.6,194319.2,546980.7,52.0,86,35,2092.9,22.28,37580.0,400.0,136.75,4.05
C 저층부 확대,45,4.0,165.0,194289.2,546950.7,388.0,39.4,9.85,10,2400.0,2.2,194295.2,546944.7,52.0,86,36,2506.7,26.68,37580.0,400.0,136.75,4.178
C 저층부 확대,45,3.0,165.0,194307.2,546950.7,388.0,34.12,11.37,10,2400.0,1.6,194307.2,546968.7,52.0,86,46,2501.7,26.63,37580.0,400.0,136.75,4.113
B 층수·세장비,43,1.25,135.0,194331.2,546968.7,874.0,33.05,26.44,0,0.0,0.0,0.0,0.0,0.0,86,46,934.4,9.95,37580.0,400.0,130.85,4.045
B 층수·세장비,43,2.0,0.0,194331.2,546980.7,874.0,41.81,20.9,0,0.0,0.0,0.0,0.0,0.0,86,50,937.7,9.98,37580.0,400.0,130.85,4.063
B 층수·세장비,41,1.25,60.0,194331.2,546968.7,916.6,33.85,27.08,0,0.0,0.0,0.0,0.0,0.0,86,45,978.5,10.42,37580.0,400.0,124.95,4.037
B 층수·세장비,41,1.25,150.0,194331.2,546980.7,916.6,33.85,27.08,0,0.0,0.0,0.0,0.0,0.0,86,43,978.5,10.42,37580.0,400.0,124.95,4.048
B 층수·세장비,39,1.25,60.0,194331.2,546968.7,963.6,34.71,27.76,0,0.0,0.0,0.0,0.0,0.0,86,44,1027.1,10.93,37580.0,400.0,119.05,4.042
B 층수·세장비,39,1.5,0.0,194319.2,546980.7,963.6,38.02,25.35,0,0.0,0.0,0.0,0.0,0.0,86,49,1028.0,10.94,37580.0,400.0,119.05,4.063
B 층수·세장비,55,2.5,135.0,194319.2,546980.7,683.3,41.33,16.53,0,0.0,0.0,0.0,0.0,0.0,87,54,742.1,7.9,37580.0,400.0,166.25,3.997
C 저층부 확대,55,2.5,165.0,194307.2,546968.7,657.3,40.54,16.22,10,800.0,2.2,194271.2,546944.7,52.0,87,39,862.0,9.18,37580.0,400.0,166.25,4.057
B 층수·세장비,53,2.5,135.0,194319.2,546980.7,709.1,42.1,16.84,0,0.0,0.0,0.0,0.0,0.0,87,54,769.0,8.19,37580.0,400.0,160.35,3.993
B 층수·세장비,51,2.0,135.0,194319.2,546980.7,736.9,38.39,19.19,0,0.0,0.0,0.0,0.0,0.0,87,54,795.4,8.47,37580.0,400.0,154.45,4.008
C 저층부 확대,51,3.0,165.0,194307.2,546968.7,623.9,43.26,14.42,10,1200.0,3.0,194307.2,546980.7,52.0,87,43,1281.0,13.63,37580.0,400.0,154.45,4.036
C 저층부 확대,51,4.0,165.0,194307.2,546950.7,428.8,41.41,10.35,10,2000.0,3.0,194283.2,546956.7,52.0,87,26,2104.3,22.4,37580.0,400.0,154.45,4.105
B 층수·세장비,47,1.25,150.0,194319.2,546956.7,799.6,31.61,25.29,0,0.0,0.0,0.0,0.0,0.0,87,51,857.5,9.13,37580.0,400.0,142.65,4.074
C 저층부 확대,45,3.0,165.0,194325.2,546986.7,730.9,46.82,15.61,10,1200.0,1.6,194295.2,546956.7,52.0,87,40,1272.2,13.54,37580.0,400.0,136.75,4.013
B 층수·세장비,39,1.25,0.0,194331.2,546968.7,963.6,34.71,27.76,0,0.0,0.0,0.0,0.0,0.0,87,47,1027.1,10.93,37580.0,400.0,119.05,4.066
C 저층부 확대,39,2.5,165.0,194307.2,546968.7,1020.0,50.5,20.2,10,800.0,2.2,194295.2,546944.7,52.0,87,54,1091.7,11.62,37580.0,400.0,119.05,4.06
C 저층부 확대,39,2.5,165.0,194307.2,546968.7,1020.0,50.5,20.2,10,800.0,4.0,194295.2,546944.7,52.0,87,54,1091.7,11.62,37580.0,400.0,119.05,4.059
C 저층부 확대,39,3.0,165.0,194307.2,546950.7,606.2,42.65,14.22,10,2000.0,1.6,194319.2,546980.7,52.0,87,34,2092.9,22.28,37580.0,400.0,119.05,4.072
C 저층부 확대,39,4.0,165.0,194307.2,546950.7,330.3,36.35,9.09,10,2800.0,4.0,194295.2,546968.7,52.0,87,12,2933.3,31.22,37580.0,400.0,119.05,4.087
C 저층부 확대,39,3.0,165.0,194307.2,546950.7,330.3,31.48,10.49,10,2800.0,2.2,194307.2,546968.7,52.0,87,39,2915.2,31.03,37580.0,400.0,119.05,4.122
A 방위·위치,55,2.0,135.0,194271.2,546944.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,88,47,739.7,7.87,37580.0,400.0,166.25,4.147
A 방위·위치,55,2.0,135.0,194331.2,546980.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,88,43,739.7,7.87,37580.0,400.0,166.25,4.02
C 저층부 확대,55,4.0,165.0,194307.2,546968.7,657.3,51.28,12.82,10,800.0,4.0,194271.2,546968.7,52.0,88,26,871.7,9.28,37580.0,400.0,166.25,4.002
C 저층부 확대,55,3.0,165.0,194307.2,546968.7,657.3,44.41,14.8,10,800.0,1.6,194319.2,546992.7,52.0,88,48,859.1,9.14,37580.0,400.0,166.25,4.032
C 저층부 확대,55,3.0,165.0,194307.2,546968.7,657.3,44.41,14.8,10,800.0,3.0,194307.2,546980.7,52.0,88,48,866.3,9.22,37580.0,400.0,166.25,4.041
C 저층부 확대,55,4.0,165.0,194325.2,546968.7,568.4,47.68,11.92,10,1200.0,3.0,194283.2,546968.7,52.0,88,28,1281.0,13.63,37580.0,400.0,166.25,3.984
B 층수·세장비,53,1.25,135.0,194319.2,546980.7,709.1,29.77,23.82,0,0.0,0.0,0.0,0.0,0.0,88,56,763.6,8.13,37580.0,400.0,160.35,4.021
B 층수·세장비,51,1.5,135.0,194319.2,546980.7,736.9,33.25,22.16,0,0.0,0.0,0.0,0.0,0.0,88,55,793.3,8.44,37580.0,400.0,154.45,4.021
C 저층부 확대,51,4.0,165.0,194271.2,546932.7,526.3,45.88,11.47,10,1600.0,4.0,194319.2,546956.7,52.0,88,17,1701.0,18.11,37580.0,400.0,154.45,4.113
C 저층부 확대,51,2.5,165.0,194307.2,546968.7,526.3,36.27,14.51,10,1600.0,3.0,194307.2,546980.7,52.0,88,36,1693.4,18.02,37580.0,400.0,154.45,4.039
C 저층부 확대,45,2.5,165.0,194325.2,546968.7,845.1,45.97,18.39,10,800.0,3.0,194295.2,546980.7,52.0,88,34,910.5,9.69,37580.0,400.0,136.75,3.984
C 저층부 확대,45,2.5,165.0,194307.2,546950.7,616.6,39.26,15.7,10,1600.0,1.6,194295.2,546968.7,52.0,88,45,1683.2,17.92,37580.0,400.0,136.75,4.087
C 저층부 확대,45,2.5,165.0,194271.2,546950.7,502.3,35.44,14.17,10,2000.0,1.6,194307.2,546944.7,52.0,88,39,2092.9,22.28,37580.0,400.0,136.75,4.195
B 층수·세장비,43,1.25,165.0,194307.2,546956.7,874.0,33.05,26.44,0,0.0,0.0,0.0,0.0,0.0,88,48,934.4,9.95,37580.0,400.0,130.85,4.096
B 층수·세장비,39,1.25,150.0,194331.2,546980.7,963.6,34.71,27.76,0,0.0,0.0,0.0,0.0,0.0,88,43,1027.1,10.93,37580.0,400.0,119.05,4.052
C 저층부 확대,39,3.0,165.0,194307.2,546950.7,468.3,37.48,12.49,10,2400.0,2.2,194307.2,546968.7,52.0,88,44,2506.7,26.68,37580.0,400.0,119.05,4.106
C 저층부 확대,39,2.5,165.0,194325.2,546968.7,468.3,34.22,13.69,10,2400.0,3.0,194283.2,546968.7,52.0,88,16,2514.1,26.76,37580.0,400.0,119.05,4.041
A 방위·위치,55,2.0,45.0,194331.2,546956.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,89,49,739.7,7.87,37580.0,400.0,166.25,4.013
A 방위·위치,55,2.0,135.0,194331.2,546992.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,89,48,739.7,7.87,37580.0,400.0,166.25,4.021
A 방위·위치,55,2.0,165.0,194307.2,546968.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,89,58,739.7,7.87,37580.0,400.0,166.25,4.086
C 저층부 확대,55,2.5,165.0,194307.2,546950.7,568.4,37.7,15.08,10,1200.0,1.6,194319.2,546968.7,52.0,89,55,1272.2,13.54,37580.0,400.0,166.25,4.085
B 층수·세장비,51,1.25,150.0,194319.2,546992.7,736.9,30.35,24.28,0,0.0,0.0,0.0,0.0,0.0,89,53,792.5,8.44,37580.0,400.0,154.45,4.045
B 층수·세장비,51,1.5,135.0,194319.2,546968.7,736.9,33.25,22.16,0,0.0,0.0,0.0,0.0,0.0,89,54,793.3,8.44,37580.0,400.0,154.45,4.027
C 저층부 확대,51,3.0,165.0,194307.2,546950.7,623.9,43.26,14.42,10,1200.0,1.6,194331.2,546968.7,52.0,89,44,1272.2,13.54,37580.0,400.0,154.45,4.064
C 저층부 확대,51,3.0,165.0,194307.2,546950.7,428.8,35.87,11.96,10,2000.0,1.6,194319.2,546968.7,52.0,89,44,2092.9,22.28,37580.0,400.0,154.45,4.1
B 층수·세장비,49,1.25,60.0,194319.2,546980.7,766.9,30.96,24.77,0,0.0,0.0,0.0,0.0,0.0,89,55,823.7,8.77,37580.0,400.0,148.55,4.009
B 층수·세장비,49,1.5,135.0,194319.2,546980.7,766.9,33.92,22.61,0,0.0,0.0,0.0,0.0,0.0,89,55,824.5,8.78,37580.0,400.0,148.55,4.018
B 층수·세장비,47,1.25,150.0,194319.2,546992.7,799.6,31.61,25.29,0,0.0,0.0,0.0,0.0,0.0,89,52,857.5,9.13,37580.0,400.0,142.65,4.04
B 층수·세장비,47,2.0,135.0,194319.2,546980.7,799.6,39.99,19.99,0,0.0,0.0,0.0,0.0,0.0,89,53,860.6,9.16,37580.0,400.0,142.65,4.005
C 저층부 확대,45,2.5,165.0,194325.2,546968.7,502.3,35.44,14.17,10,2000.0,3.0,194307.2,546980.7,52.0,89,30,2104.3,22.4,37580.0,400.0,136.75,4.019
B 층수·세장비,43,2.5,165.0,194307.2,546968.7,874.0,46.74,18.7,0,0.0,0.0,0.0,0.0,0.0,89,55,940.4,10.01,37580.0,400.0,130.85,4.084
C 저층부 확대,39,2.5,165.0,194307.2,546968.7,1020.0,50.5,20.2,10,800.0,3.0,194283.2,546944.7,52.0,89,45,1091.7,11.62,37580.0,400.0,119.05,4.051
C 저층부 확대,39,3.0,165.0,194325.2,546986.7,468.3,37.48,12.49,10,2400.0,1.6,194307.2,546980.7,52.0,89,35,2501.7,26.63,37580.0,400.0,119.05,4.056
C 저층부 확대,39,3.0,165.0,194271.2,546950.7,330.3,31.48,10.49,10,2800.0,3.0,194307.2,546944.7,52.0,89,33,2923.2,31.11,37580.0,400.0,119.05,4.206
C 저층부 확대,55,3.0,165.0,194307.2,546950.7,568.4,41.3,13.77,10,1200.0,2.2,194295.2,546968.7,52.0,90,47,1275.7,13.58,37580.0,400.0,166.25,4.075
B 층수·세장비,53,1.5,135.0,194331.2,546980.7,709.1,32.61,21.74,0,0.0,0.0,0.0,0.0,0.0,90,44,764.4,8.14,37580.0,400.0,160.35,4.032
B 층수·세장비,53,3.0,135.0,194319.2,546968.7,709.1,46.12,15.37,0,0.0,0.0,0.0,0.0,0.0,90,52,771.6,8.21,37580.0,400.0,160.35,3.993
C 저층부 확대,51,3.0,165.0,194271.2,546932.7,526.3,39.74,13.25,10,1600.0,2.2,194319.2,546956.7,52.0,90,21,1687.3,17.96,37580.0,400.0,154.45,4.132
C 저층부 확대,51,2.5,165.0,194271.2,546932.7,526.3,36.27,14.51,10,1600.0,2.2,194319.2,546956.7,52.0,90,21,1687.3,17.96,37580.0,400.0,154.45,4.133
C 저층부 확대,51,2.5,165.0,194271.2,546932.7,331.2,28.78,11.51,10,2400.0,3.0,194319.2,546956.7,52.0,90,14,2514.1,26.76,37580.0,400.0,154.45,4.137
B 층수·세장비,49,1.25,150.0,194319.2,546956.7,766.9,30.96,24.77,0,0.0,0.0,0.0,0.0,0.0,90,52,823.7,8.77,37580.0,400.0,148.55,4.071
B 층수·세장비,49,1.5,165.0,194307.2,546956.7,766.9,33.92,22.61,0,0.0,0.0,0.0,0.0,0.0,90,55,824.5,8.78,37580.0,400.0,148.55,4.098
B 층수·세장비,47,1.5,165.0,194307.2,546956.7,799.6,34.63,23.09,0,0.0,0.0,0.0,0.0,0.0,90,55,858.3,9.14,37580.0,400.0,142.65,4.102
B 층수·세장비,45,1.25,165.0,194307.2,546956.7,835.1,32.31,25.85,0,0.0,0.0,0.0,0.0,0.0,90,49,894.3,9.52,37580.0,400.0,136.75,4.094
C 저층부 확대,45,2.5,165.0,194307.2,546968.7,845.1,45.97,18.39,10,800.0,2.2,194295.2,546932.7,52.0,90,55,910.5,9.69,37580.0,400.0,136.75,4.067
C 저층부 확대,45,2.5,165.0,194307.2,546968.7,845.1,45.97,18.39,10,800.0,4.0,194295.2,546932.7,52.0,90,55,910.5,9.69,37580.0,400.0,136.75,4.068
C 저층부 확대,45,3.0,165.0,194289.2,546950.7,730.9,46.82,15.61,10,1200.0,1.6,194283.2,546944.7,52.0,90,39,1272.2,13.54,37580.0,400.0,136.75,4.17
C 저층부 확대,45,2.5,165.0,194325.2,546968.7,730.9,42.75,17.1,10,1200.0,2.2,194295.2,546980.7,52.0,90,36,1275.7,13.58,37580.0,400.0,136.75,3.997
C 저층부 확대,45,2.5,165.0,194325.2,546986.7,730.9,42.75,17.1,10,1200.0,1.6,194295.2,546956.7,52.0,90,41,1272.2,13.54,37580.0,400.0,136.75,4.015
C 저층부 확대,45,2.5,165.0,194307.2,546950.7,502.3,35.44,14.17,10,2000.0,4.0,194319.2,546956.7,52.0,90,43,2112.8,22.49,37580.0,400.0,136.75,4.097
B 층수·세장비,41,1.25,0.0,194319.2,546980.7,916.6,33.85,27.08,0,0.0,0.0,0.0,0.0,0.0,90,49,978.5,10.42,37580.0,400.0,124.95,4.047
B 층수·세장비,41,1.25,150.0,194319.2,546956.7,916.6,33.85,27.08,0,0.0,0.0,0.0,0.0,0.0,90,50,978.5,10.42,37580.0,400.0,124.95,4.084
C 저층부 확대,39,3.0,165.0,194307.2,546950.7,606.2,42.65,14.22,10,2000.0,3.0,194319.2,546968.7,52.0,90,42,2104.3,22.4,37580.0,400.0,119.05,4.087
C 저층부 확대,39,2.5,165.0,194271.2,546950.7,606.2,38.93,15.57,10,2000.0,1.6,194283.2,546956.7,52.0,90,33,2092.9,22.28,37580.0,400.0,119.05,4.202
C 저층부 확대,39,2.5,165.0,194289.2,546968.7,330.3,28.74,11.5,10,2800.0,1.6,194283.2,546956.7,52.0,90,25,2909.8,30.97,37580.0,400.0,119.05,4.192
A 방위·위치,55,2.0,15.0,194331.2,546968.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,91,51,739.7,7.87,37580.0,400.0,166.25,4.039
A 방위·위치,55,2.0,60.0,194331.2,546968.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,91,46,739.7,7.87,37580.0,400.0,166.25,3.97
A 방위·위치,55,2.0,120.0,194331.2,546968.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,91,46,739.7,7.87,37580.0,400.0,166.25,3.986
C 저층부 확대,55,3.0,165.0,194307.2,546968.7,657.3,44.41,14.8,10,800.0,4.0,194307.2,546980.7,52.0,91,48,871.7,9.28,37580.0,400.0,166.25,4.032
C 저층부 확대,55,2.5,165.0,194325.2,546968.7,568.4,37.7,15.08,10,1200.0,4.0,194295.2,546980.7,52.0,91,36,1287.6,13.71,37580.0,400.0,166.25,3.988
C 저층부 확대,55,2.5,165.0,194271.2,546950.7,479.6,34.62,13.85,10,1600.0,1.6,194283.2,546956.7,52.0,91,36,1683.2,17.92,37580.0,400.0,166.25,4.185
B 층수·세장비,51,1.25,60.0,194331.2,546980.7,736.9,30.35,24.28,0,0.0,0.0,0.0,0.0,0.0,91,45,792.5,8.44,37580.0,400.0,154.45,4.016
C 저층부 확대,51,2.5,165.0,194307.2,546950.7,721.5,42.47,16.99,10,800.0,2.2,194319.2,546956.7,52.0,91,54,862.0,9.18,37580.0,400.0,154.45,4.095
C 저층부 확대,51,3.0,165.0,194325.2,546968.7,623.9,43.26,14.42,10,1200.0,4.0,194295.2,546980.7,52.0,91,36,1287.6,13.71,37580.0,400.0,154.45,3.987
C 저층부 확대,51,4.0,165.0,194325.2,546986.7,526.3,45.88,11.47,10,1600.0,3.0,194283.2,546956.7,52.0,91,19,1693.4,18.02,37580.0,400.0,154.45,4.005
C 저층부 확대,51,3.0,165.0,194271.2,546932.7,428.8,35.87,11.96,10,2000.0,4.0,194307.2,546956.7,52.0,91,19,2112.8,22.49,37580.0,400.0,154.45,4.127
B 층수·세장비,49,1.5,135.0,194319.2,546968.7,766.9,33.92,22.61,0,0.0,0.0,0.0,0.0,0.0,91,54,824.5,8.78,37580.0,400.0,148.55,4.027
B 층수·세장비,49,2.0,135.0,194331.2,546980.7,766.9,39.16,19.58,0,0.0,0.0,0.0,0.0,0.0,91,43,826.7,8.8,37580.0,400.0,148.55,4.02
B 층수·세장비,47,1.25,60.0,194319.2,546980.7,799.6,31.61,25.29,0,0.0,0.0,0.0,0.0,0.0,91,55,857.5,9.13,37580.0,400.0,142.65,4.009
B 층수·세장비,47,1.5,135.0,194331.2,546980.7,799.6,34.63,23.09,0,0.0,0.0,0.0,0.0,0.0,91,43,858.3,9.14,37580.0,400.0,142.65,4.027
B 층수·세장비,47,2.5,60.0,194331.2,546956.7,799.6,44.71,17.88,0,0.0,0.0,0.0,0.0,0.0,91,44,863.2,9.19,37580.0,400.0,142.65,3.97
B 층수·세장비,45,1.25,60.0,194343.2,546968.7,835.1,32.31,25.85,0,0.0,0.0,0.0,0.0,0.0,91,45,894.3,9.52,37580.0,400.0,136.75,4.029
C 저층부 확대,45,3.0,165.0,194307.2,546968.7,845.1,50.35,16.78,10,800.0,3.0,194271.2,546956.7,52.0,91,25,913.3,9.72,37580.0,400.0,136.75,4.023
C 저층부 확대,45,2.5,165.0,194325.2,546968.7,845.1,45.97,18.39,10,800.0,4.0,194295.2,546980.7,52.0,91,34,910.5,9.69,37580.0,400.0,136.75,3.981
C 저층부 확대,45,4.0,165.0,194307.2,546950.7,502.3,44.82,11.21,10,2000.0,1.6,194331.2,546968.7,52.0,91,43,2092.9,22.28,37580.0,400.0,136.75,4.081
C 저층부 확대,39,2.5,165.0,194307.2,546968.7,882.1,46.96,18.78,10,1200.0,3.0,194319.2,546956.7,52.0,91,50,1281.0,13.63,37580.0,400.0,119.05,4.066
C 저층부 확대,39,3.0,165.0,194325.2,546968.7,744.1,47.25,15.75,10,1600.0,3.0,194283.2,546968.7,52.0,91,19,1693.4,18.02,37580.0,400.0,119.05,3.999
B 층수·세장비,51,1.25,135.0,194331.2,546980.7,736.9,30.35,24.28,0,0.0,0.0,0.0,0.0,0.0,92,45,792.5,8.44,37580.0,400.0,154.45,4.032
B 층수·세장비,51,3.0,135.0,194319.2,546980.7,736.9,47.02,15.67,0,0.0,0.0,0.0,0.0,0.0,92,53,800.6,8.52,37580.0,400.0,154.45,3.977
C 저층부 확대,51,4.0,165.0,194289.2,546950.7,526.3,45.88,11.47,10,1600.0,2.2,194283.2,546944.7,52.0,92,32,1687.3,17.96,37580.0,400.0,154.45,4.169
C 저층부 확대,51,3.0,165.0,194325.2,546986.7,526.3,39.74,13.25,10,1600.0,3.0,194283.2,546956.7,52.0,92,19,1693.4,18.02,37580.0,400.0,154.45,4.011
C 저층부 확대,51,4.0,165.0,194325.2,546968.7,428.8,41.41,10.35,10,2000.0,4.0,194295.2,546980.7,52.0,92,23,2112.8,22.49,37580.0,400.0,154.45,3.987
C 저층부 확대,45,2.5,165.0,194307.2,546968.7,845.1,45.97,18.39,10,800.0,1.6,194283.2,546944.7,52.0,92,51,910.5,9.69,37580.0,400.0,136.75,4.055
C 저층부 확대,45,4.0,165.0,194325.2,546986.7,502.3,44.82,11.21,10,2000.0,1.6,194283.2,546956.7,52.0,92,20,2092.9,22.28,37580.0,400.0,136.75,4.025
B 층수·세장비,43,1.5,150.0,194295.2,546968.7,874.0,36.21,24.14,0,0.0,0.0,0.0,0.0,0.0,92,49,935.3,9.96,37580.0,400.0,130.85,4.096
B 층수·세장비,41,2.5,0.0,194307.2,546956.7,916.6,47.87,19.15,0,0.0,0.0,0.0,0.0,0.0,92,57,984.6,10.48,37580.0,400.0,124.95,4.118
C 저층부 확대,39,3.0,165.0,194307.2,546968.7,1020.0,55.32,18.44,10,800.0,1.6,194295.2,546968.7,52.0,92,48,1094.8,11.65,37580.0,400.0,119.05,4.05
C 저층부 확대,39,3.0,165.0,194271.2,546932.7,330.3,31.48,10.49,10,2800.0,3.0,194307.2,546956.7,52.0,92,11,2923.2,31.11,37580.0,400.0,119.05,4.159
A 방위·위치,55,2.0,15.0,194319.2,546980.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,93,51,739.7,7.87,37580.0,400.0,166.25,4.028
A 방위·위치,55,2.0,15.0,194331.2,546980.7,683.3,36.97,18.48,0,0.0,0.0,0.0,0.0,0.0,93,52,739.7,7.87,37580.0,400.0,166.25,4.024
B 층수·세장비,55,1.5,60.0,194319.2,546968.7,683.3,32.01,21.34,0,0.0,0.0,0.0,0.0,0.0,93,55,737.6,7.85,37580.0,400.0,166.25,4.0
B 층수·세장비,55,4.0,135.0,194331.2,546980.7,683.3,52.28,13.07,0,0.0,0.0,0.0,0.0,0.0,93,41,749.6,7.98,37580.0,400.0,166.25,3.97
C 저층부 확대,55,2.5,165.0,194271.2,546950.7,568.4,37.7,15.08,10,1200.0,2.2,194283.2,546956.7,52.0,93,36,1275.7,13.58,37580.0,400.0,166.25,4.174
C 저층부 확대,55,2.5,165.0,194307.2,546950.7,390.7,31.25,12.5,10,2000.0,3.0,194307.2,546968.7,52.0,93,45,2104.3,22.4,37580.0,400.0,166.25,4.085
B 층수·세장비,53,1.5,60.0,194319.2,546980.7,709.1,32.61,21.74,0,0.0,0.0,0.0,0.0,0.0,93,55,764.4,8.14,37580.0,400.0,160.35,3.989
C 저층부 확대,51,2.5,165.0,194325.2,546986.7,721.5,42.47,16.99,10,800.0,2.2,194307.2,546992.7,52.0,93,34,862.0,9.18,37580.0,400.0,154.45,3.996
C 저층부 확대,51,2.5,165.0,194325.2,546986.7,721.5,42.47,16.99,10,800.0,3.0,194307.2,546992.7,52.0,93,34,866.3,9.22,37580.0,400.0,154.45,3.99
C 저층부 확대,51,2.5,165.0,194307.2,546950.7,623.9,39.49,15.8,10,1200.0,3.0,194331.2,546956.7,52.0,93,45,1281.0,13.63,37580.0,400.0,154.45,4.08
C 저층부 확대,51,3.0,165.0,194307.2,546950.7,526.3,39.74,13.25,10,1600.0,3.0,194307.2,546968.7,52.0,93,49,1693.4,18.02,37580.0,400.0,154.45,4.077
C 저층부 확대,51,2.5,165.0,194307.2,546950.7,526.3,36.27,14.51,10,1600.0,4.0,194307.2,546968.7,52.0,93,45,1701.0,18.11,37580.0,400.0,154.45,4.068
B 층수·세장비,49,1.25,60.0,194319.2,546968.7,766.9,30.96,24.77,0,0.0,0.0,0.0,0.0,0.0,93,54,823.7,8.77,37580.0,400.0,148.55,4.018
B 층수·세장비,49,2.0,165.0,194307.2,546968.7,766.9,39.16,19.58,0,0.0,0.0,0.0,0.0,0.0,93,56,826.7,8.8,37580.0,400.0,148.55,4.083
B 층수·세장비,47,1.25,135.0,194331.2,546980.7,799.6,31.61,25.29,0,0.0,0.0,0.0,0.0,0.0,93,44,857.5,9.13,37580.0,400.0,142.65,4.029
B 층수·세장비,47,2.5,135.0,194319.2,546980.7,799.6,44.71,17.88,0,0.0,0.0,0.0,0.0,0.0,93,54,863.2,9.19,37580.0,400.0,142.65,3.993
B 층수·세장비,45,2.0,150.0,194295.2,546968.7,835.1,40.87,20.43,0,0.0,0.0,0.0,0.0,0.0,93,49,897.4,9.55,37580.0,400.0,136.75,4.095
B 층수·세장비,45,2.0,165.0,194307.2,546968.7,835.1,40.87,20.43,0,0.0,0.0,0.0,0.0,0.0,93,56,897.4,9.55,37580.0,400.0,136.75,4.083
B 층수·세장비,45,2.5,60.0,194331.2,546956.7,835.1,45.69,18.28,0,0.0,0.0,0.0,0.0,0.0,93,43,900.1,9.58,37580.0,400.0,136.75,3.975
C 저층부 확대,45,4.0,165.0,194307.2,546950.7,502.3,44.82,11.21,10,2000.0,3.0,194295.2,546968.7,52.0,93,39,2104.3,22.4,37580.0,400.0,136.75,4.068
B 층수·세장비,43,2.0,165.0,194307.2,546968.7,874.0,41.81,20.9,0,0.0,0.0,0.0,0.0,0.0,93,56,937.7,9.98,37580.0,400.0,130.85,4.085
B 층수·세장비,43,3.0,0.0,194307.2,546956.7,874.0,51.2,17.07,0,0.0,0.0,0.0,0.0,0.0,93,58,943.2,10.04,37580.0,400.0,130.85,4.115
