family,stage,floors,top_floors,height_m,new_fail,new_ok,gfa_m2,far_pct,service_m2,real_m2,coverage_m2,bcr_pct,daylight_ratio,dong_gap_m,dong_gap_ratio,n_dong,mean_total_h,min_short_m,label
단일,1b 층수·세장비,47,47,159.1,91,37,37580,400.0,9631,47211,866,9.22,0.027,,,1,3.595,16.33,47층 800㎡(49.0×16.3m)
단일+저층부,2 저층부,47,47,159.1,91,37,37580,400.0,8476,46056,2602,27.7,0.088,inf,inf,2,3.556,17.28,47층 597㎡(34.6×17.3m) + 저층부 5층 2500㎡(59.2×42.3m)
타워+저층별동,5 저층별동,47,47,159.1,91,36,37580,400.0,11435,49015,1833,19.51,0.035,14.0,0.18,2,3.484,11.77,47층 693㎡(58.9×11.8m) + 저층부 5층 1000㎡(44.7×22.4m)
타워+저층별동,5 저층별동,44,44,149.2,91,33,37580,400.0,11150,48730,1515,16.13,0.077,11.1,0.15,2,3.467,12.54,44층 786㎡(62.7×12.5m) + 저층부 5층 600㎡(34.6×17.3m)
쌍둥이,3 쌍둥이,44+44,44,149.2,91,34,37580,400.0,12502,50082,945,10.06,0.041,4.1,1.03,2,3.445,12.46,44층 512㎡(33.6×15.3m) + 44층 342㎡(27.4×12.5m)
단일+저층부,2 저층부,55,55,185.5,92,41,37580,400.0,9143,46723,2602,27.7,0.163,inf,inf,2,3.557,15.84,55층 502㎡(31.7×15.8m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,2 저층부,55,55,185.5,92,43,37580,400.0,9775,47355,2602,27.7,0.145,inf,inf,2,3.544,12.93,55층 502㎡(38.8×12.9m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,2 저층부,55,55,185.5,92,39,37580,400.0,9466,47046,2602,27.7,0.071,inf,inf,2,3.538,17.53,55층 615㎡(35.1×17.5m) + 저층부 2층 2500㎡(59.2×42.3m)
단일+저층부,2 저층부,55,55,185.5,92,43,37580,400.0,9143,46723,2602,27.7,0.16,inf,inf,2,3.529,15.84,55층 502㎡(31.7×15.8m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,2 저층부,55,55,185.5,92,47,37580,400.0,9260,46840,2602,27.7,0.157,inf,inf,2,3.527,16.44,55층 541㎡(32.9×16.4m) + 저층부 4층 2500㎡(59.2×42.3m)
타워+저층별동,5 저층별동,55,55,185.5,92,36,37580,400.0,10007,47587,1347,14.34,0.047,8.9,0.1,2,3.521,17.88,55층 640㎡(35.8×17.9m) + 저층부 4층 600㎡(34.6×17.3m)
타워+저층별동,5 저층별동,55,55,185.5,92,32,37580,400.0,10096,47676,1336,14.22,0.078,38.4,0.41,2,3.5,17.73,55층 629㎡(35.5×17.7m) + 저층부 5층 600㎡(34.6×17.3m)
단일+저층부,2 저층부,55,55,185.5,92,34,37580,400.0,9775,47355,2602,27.7,0.041,inf,inf,2,3.495,12.93,55층 502㎡(38.8×12.9m) + 저층부 5층 2500㎡(59.2×42.3m)
타워+저층별동,5 저층별동,55,55,185.5,92,43,37580,400.0,12212,49792,1790,19.05,0.081,11.5,0.12,2,3.483,11.37,55층 647㎡(56.9×11.4m) + 저층부 2층 1000㎡(54.8×18.3m)
타워+저층별동,5 저층별동,55,55,185.5,92,42,37580,400.0,12282,49862,1373,14.61,0.043,6.9,0.07,2,3.478,11.41,55층 651㎡(57.0×11.4m) + 저층부 3층 600㎡(34.6×17.3m)
쌍둥이,3 쌍둥이,55+47,55,185.5,92,33,37580,400.0,12982,50562,823,8.75,0.032,10.3,2.57,2,3.412,14.61,55층 342㎡(23.4×14.6m) + 47층 400㎡(25.3×15.8m)
단일+저층부,5 미세조정,54,54,182.2,92,36,37580,400.0,8894,46474,2602,27.7,0.072,inf,inf,2,3.618,17.35,54층 512㎡(29.5×17.4m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,54,54,182.2,92,36,37580,400.0,9004,46584,2602,27.7,0.073,inf,inf,2,3.617,16.41,54층 512㎡(31.2×16.4m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,92,36,37580,400.0,8815,46395,2602,27.7,0.072,inf,inf,2,3.618,17.53,53층 522㎡(29.8×17.5m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,5 미세조정,53,53,178.9,92,36,37580,400.0,8923,46503,2602,27.7,0.074,inf,inf,2,3.615,16.58,53층 522㎡(31.5×16.6m) + 저층부 5층 2500㎡(59.2×42.3m)
단일,1b 층수·세장비,53,53,178.9,92,38,37580,400.0,9458,47038,767,8.16,0.031,,,1,3.599,18.83,53층 709㎡(37.7×18.8m)
타워+저층별동,5 저층별동,53,53,178.9,92,38,37580,400.0,9723,47303,1776,18.9,0.041,7.3,0.08,2,3.526,18.06,53층 652㎡(36.1×18.1m) + 저층부 3층 1000㎡(44.7×22.4m)
타워+저층별동,5 저층별동,53,53,178.9,92,42,37580,400.0,9826,47406,1372,14.61,0.124,5.2,0.06,2,3.517,18.22,53층 664㎡(36.4×18.2m) + 저층부 4층 600㎡(34.6×17.3m)
단일+저층부,2 저층부,53,53,178.9,92,38,37580,400.0,8981,46561,2602,27.7,0.084,inf,inf,2,3.504,16.16,53층 522㎡(32.3×16.2m) + 저층부 5층 2500㎡(59.2×42.3m)
타워+저층별동,5 저층별동,47,47,159.1,92,36,37580,400.0,9167,46747,1862,19.82,0.065,9.2,0.12,2,3.523,19.18,47층 736㎡(38.4×19.2m) + 저층부 3층 1000㎡(44.7×22.4m)
타워+저층별동,5 저층별동,47,47,159.1,92,36,37580,400.0,9220,46800,1868,19.89,0.065,6.6,0.08,2,3.52,19.18,47층 736㎡(38.4×19.2m) + 저층부 3층 1000㎡(54.8×18.3m)
쌍둥이,3 쌍둥이,47+41,47,159.1,92,34,37580,400.0,12536,50116,937,9.97,0.04,4.2,1.05,2,3.444,12.91,47층 480㎡(32.5×14.8m) + 41층 367㎡(28.4×12.9m)
쌍둥이,3 쌍둥이,47+47,47,159.1,92,34,37580,400.0,12949,50529,887,9.45,0.041,5.1,1.28,2,3.439,12.06,47층 480㎡(32.5×14.8m) + 47층 320㎡(26.5×12.1m)
단일+저층부,2 저층부,55,55,185.5,93,43,37580,400.0,9143,46723,2602,27.7,0.197,inf,inf,2,3.543,15.84,55층 502㎡(31.7×15.8m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,2 저층부,55,55,185.5,93,44,37580,400.0,9260,46840,2602,27.7,0.194,inf,inf,2,3.543,16.44,55층 541㎡(32.9×16.4m) + 저층부 4층 2500㎡(59.2×42.3m)
단일+저층부,2 저층부,55,55,185.5,93,41,37580,400.0,9143,46723,2602,27.7,0.205,inf,inf,2,3.529,15.84,55층 502㎡(31.7×15.8m) + 저층부 5층 2500㎡(59.2×42.3m)
타워+저층별동,5 저층별동,55,55,185.5,93,44,37580,400.0,10269,47849,1347,14.34,0.068,9.7,0.1,2,3.519,17.73,55층 629㎡(35.5×17.7m) + 저층부 5층 600㎡(52.0×11.5m)
타워+저층별동,5 저층별동,55,55,185.5,93,44,37580,400.0,10223,47803,1365,14.53,0.066,9.4,0.1,2,3.515,17.88,55층 640㎡(35.8×17.9m) + 저층부 4층 600㎡(60.0×10.0m)
단일+저층부,2 저층부,53,53,178.9,93,34,37580,400.0,8981,46561,2602,27.7,0.062,inf,inf,2,3.627,16.16,53층 522㎡(32.3×16.2m) + 저층부 5층 2500㎡(59.2×42.3m)
타워+저층별동,5 저층별동,53,53,178.9,93,36,37580,400.0,12106,49686,1750,18.63,0.026,8.8,0.1,2,3.618,11.09,53층 615㎡(55.4×11.1m) + 저층부 5층 1000㎡(44.7×22.4m)
단일+저층부,2 저층부,53,53,178.9,93,43,37580,400.0,8981,46561,2602,27.7,0.203,inf,inf,2,3.542,16.16,53층 522㎡(32.3×16.2m) + 저층부 5층 2500㎡(59.2×42.3m)
타워+저층별동,5 저층별동,53,53,178.9,93,35,37580,400.0,9882,47462,1377,14.66,0.079,8.3,0.09,2,3.513,18.22,53층 664㎡(36.4×18.2m) + 저층부 4층 600㎡(42.4×14.1m)
단일+저층부,2 저층부,53,53,178.9,93,29,37580,400.0,8981,46561,2602,27.7,0.064,inf,inf,2,3.502,16.16,53층 522㎡(32.3×16.2m) + 저층부 5층 2500㎡(59.2×42.3m)
타워+저층별동,5 저층별동,53,53,178.9,93,35,37580,400.0,9882,47462,1377,14.66,0.079,17.7,0.2,2,3.502,18.22,53층 664㎡(36.4×18.2m) + 저층부 4층 600㎡(42.4×14.1m)
타워+저층별동,5 저층별동,53,53,178.9,93,30,37580,400.0,9917,47497,1361,14.48,0.076,22.3,0.25,2,3.496,18.06,53층 652㎡(36.1×18.1m) + 저층부 5층 600㎡(34.6×17.3m)
단일+저층부,2 저층부,53,53,178.9,93,34,37580,400.0,9600,47180,2602,27.7,0.038,inf,inf,2,3.493,13.2,53층 522㎡(39.6×13.2m) + 저층부 5층 2500㎡(59.2×42.3m)
쌍둥이,3 쌍둥이,53+38,53,178.9,93,34,37580,400.0,12698,50278,880,9.37,0.055,5.3,1.33,2,3.442,11.61,53층 496㎡(33.0×15.0m) + 38층 297㎡(25.5×11.6m)
쌍둥이,3 쌍둥이,53+47,53,178.9,93,33,37580,400.0,12849,50429,836,8.9,0.032,10.1,2.52,2,3.415,14.89,53층 355㎡(23.8×14.9m) + 47층 400㎡(25.3×15.8m)
쌍둥이,3 쌍둥이,53+50,53,178.9,93,34,37580,400.0,13058,50638,811,8.63,0.033,10.5,2.62,2,3.412,14.89,53층 355㎡(23.8×14.9m) + 50층 376㎡(24.5×15.3m)
타워+저층별동,5 저층별동,50,50,169.0,93,35,37580,400.0,9713,47293,1781,18.95,0.084,9.9,0.12,2,3.521,18.05,50층 652㎡(36.1×18.0m) + 저층부 5층 1000㎡(54.8×18.3m)
쌍둥이,3 쌍둥이,50+44,50,169.0,93,34,37580,400.0,12408,49988,876,9.33,0.042,9.5,2.38,2,3.428,14.61,50층 451㎡(26.9×16.8m) + 44층 342㎡(23.4×14.6m)
쌍둥이,3 쌍둥이,50+47,50,169.0,93,34,37580,400.0,12604,50184,853,9.08,0.042,9.9,2.47,2,3.425,14.14,50층 451㎡(26.9×16.8m) + 47층 320㎡(22.6×14.1m)
단일,1a 방위·위치,47,47,159.1,93,34,37580,400.0,9631,47211,866,9.22,0.026,,,1,3.505,16.33,47층 800㎡(49.0×16.3m)
단일,1b 층수·세장비,47,47,159.1,93,32,37580,400.0,9249,46829,863,9.19,0.11,,,1,3.499,17.88,47층 800㎡(44.7×17.9m)
단일,1a 방위·위치,47,47,159.1,93,32,37580,400.0,9631,47211,866,9.22,0.058,,,1,3.496,16.33,47층 800㎡(49.0×16.3m)
타워+저층별동,5 저층별동,47,47,159.1,93,34,37580,400.0,11289,48869,1906,20.29,0.075,11.0,0.14,2,3.474,12.3,47층 757㎡(61.5×12.3m) + 저층부 2층 1000㎡(54.8×18.3m)
타워+저층별동,5 저층별동,44,44,149.2,93,35,37580,400.0,9070,46650,1499,15.96,0.045,4.4,0.06,2,3.603,19.82,44층 786㎡(39.6×19.8m) + 저층부 5층 600㎡(34.6×17.3m)
단일,1b 층수·세장비,41,41,139.3,93,34,37580,400.0,8612,46192,985,10.48,0.043,,,1,3.486,19.15,41층 917㎡(47.9×19.1m)
단일,1b 층수·세장비,41,41,139.3,93,36,37580,400.0,9679,47259,993,10.57,0.042,,,1,3.471,15.14,41층 917㎡(60.6×15.1m)
단일+저층부,2 저층부,55,55,185.5,94,26,37580,400.0,9187,46767,2605,27.73,0.082,inf,inf,2,3.614,15.84,55층 502㎡(31.7×15.8m) + 저층부 5층 2500㎡(67.1×37.3m)
타워+저층별동,5 저층별동,55,55,185.5,94,36,37580,400.0,9959,47539,1363,14.51,0.069,27.4,0.29,2,3.523,18.04,55층 651㎡(36.1×18.0m) + 저층부 3층 600㎡(42.4×14.1m)
타워+저층별동,5 저층별동,55,55,185.5,94,36,37580,400.0,9959,47539,1363,14.51,0.069,17.8,0.19,2,3.522,18.04,55층 651㎡(36.1×18.0m) + 저층부 3층 600㎡(42.4×14.1m)
타워+저층별동,5 저층별동,55,55,185.5,94,35,37580,400.0,12421,50001,1350,14.37,0.047,11.8,0.13,2,3.451,11.21,55층 629㎡(56.1×11.2m) + 저층부 5층 600㎡(34.6×17.3m)
단일+저층부,2 저층부,53,53,178.9,94,44,37580,400.0,9092,46672,2602,27.7,0.157,inf,inf,2,3.554,16.78,53층 563㎡(33.6×16.8m) + 저층부 4층 2500㎡(59.2×42.3m)
단일+저층부,2 저층부,53,53,178.9,94,44,37580,400.0,9092,46672,2602,27.7,0.199,inf,inf,2,3.539,16.78,53층 563㎡(33.6×16.8m) + 저층부 4층 2500㎡(59.2×42.3m)
단일+저층부,2 저층부,53,53,178.9,94,43,37580,400.0,8981,46561,2602,27.7,0.164,inf,inf,2,3.526,16.16,53층 522㎡(32.3×16.2m) + 저층부 5층 2500㎡(59.2×42.3m)
타워+저층별동,5 저층별동,53,53,178.9,94,36,37580,400.0,9603,47183,2291,24.38,0.071,11.7,0.13,2,3.526,18.06,53층 652㎡(36.1×18.1m) + 저층부 2층 1500㎡(54.8×27.4m)
타워+저층별동,5 저층별동,53,53,178.9,94,36,37580,400.0,9965,47545,1384,14.73,0.07,21.6,0.24,2,3.515,18.22,53층 664㎡(36.4×18.2m) + 저층부 4층 600㎡(52.0×11.5m)
타워+저층별동,5 저층별동,53,53,178.9,94,35,37580,400.0,9839,47419,1396,14.86,0.078,12.7,0.14,2,3.51,18.37,53층 675㎡(36.7×18.4m) + 저층부 3층 600㎡(52.0×11.5m)
타워+저층별동,5 저층별동,53,53,178.9,94,45,37580,400.0,9777,47357,1389,14.78,0.176,7.8,0.09,2,3.505,18.37,53층 675㎡(36.7×18.4m) + 저층부 3층 600㎡(42.4×14.1m)
타워+저층별동,5 저층별동,53,53,178.9,94,33,37580,400.0,9777,47357,1389,14.78,0.108,13.5,0.15,2,3.496,18.37,53층 675㎡(36.7×18.4m) + 저층부 3층 600㎡(42.4×14.1m)
타워+저층별동,5 저층별동,50,50,169.0,94,35,37580,400.0,9537,47117,1796,19.11,0.083,8.4,0.1,2,3.519,18.32,50층 672㎡(36.6×18.3m) + 저층부 4층 1000㎡(44.7×22.4m)
단일,1b 층수·세장비,47,47,159.1,94,31,37580,400.0,9249,46829,863,9.19,0.085,,,1,3.498,17.88,47층 800㎡(44.7×17.9m)
타워+저층별동,5 저층별동,47,47,159.1,94,44,37580,400.0,10644,48224,1484,15.8,0.045,5.1,0.06,2,3.492,13.8,47층 761㎡(55.2×13.8m) + 저층부 3층 600㎡(34.6×17.3m)
단일,1b 층수·세장비,44,44,149.2,94,31,37580,400.0,10040,47620,928,9.88,0.07,,,1,3.49,14.61,44층 854㎡(58.4×14.6m)
타워+저층별동,5 저층별동,55,55,185.5,95,36,37580,400.0,11407,48987,1780,18.94,0.028,15.9,0.17,2,3.616,12.72,55층 647㎡(50.9×12.7m) + 저층부 2층 1000㎡(44.7×22.4m)
타워+저층별동,5 저층별동,55,55,185.5,95,36,37580,400.0,11552,49132,1373,14.61,0.028,8.9,0.1,2,3.615,12.75,55층 651㎡(51.0×12.8m) + 저층부 3층 600㎡(42.4×14.1m)
타워+저층별동,5 저층별동,55,55,185.5,95,36,37580,400.0,12490,50070,1355,14.42,0.024,9.7,0.1,2,3.612,11.21,55층 629㎡(56.1×11.2m) + 저층부 5층 600㎡(42.4×14.1m)
타워+저층별동,5 저층별동,55,55,185.5,95,36,37580,400.0,12594,50174,1362,14.49,0.024,18.3,0.2,2,3.599,11.21,55층 629㎡(56.1×11.2m) + 저층부 5층 600㎡(52.0×11.5m)
단일+저층부,2 저층부,55,55,185.5,95,44,37580,400.0,9367,46947,2602,27.7,0.147,inf,inf,2,3.544,17.01,55층 578㎡(34.0×17.0m) + 저층부 3층 2500㎡(59.2×42.3m)
단일+저층부,2 저층부,55,55,185.5,95,39,37580,400.0,9143,46723,2602,27.7,0.168,inf,inf,2,3.518,15.84,55층 502㎡(31.7×15.8m) + 저층부 5층 2500㎡(59.2×42.3m)
타워+저층별동,5 저층별동,55,55,185.5,95,36,37580,400.0,10079,47659,1377,14.65,0.054,7.2,0.08,2,3.51,18.04,55층 651㎡(36.1×18.0m) + 저층부 3층 600㎡(60.0×10.0m)
단일,1b 층수·세장비,55,55,185.5,95,37,37580,400.0,9644,47224,740,7.87,0.069,,,1,3.498,18.48,55층 683㎡(37.0×18.5m)
단일+저층부,2 저층부,55,55,185.5,95,34,37580,400.0,9143,46723,2602,27.7,0.088,inf,inf,2,3.493,15.84,55층 502㎡(31.7×15.8m) + 저층부 5층 2500㎡(59.2×42.3m)
쌍둥이,3 쌍둥이,55+38,55,185.5,95,33,37580,400.0,12365,49945,890,9.47,0.04,9.2,2.31,2,3.416,15.72,55층 410㎡(25.6×16.0m) + 38층 396㎡(25.2×15.7m)
타워+저층별동,5 저층별동,53,53,178.9,95,36,37580,400.0,11455,49035,1370,14.59,0.029,21.5,0.24,2,3.615,12.77,53층 652㎡(51.1×12.8m) + 저층부 5층 600㎡(34.6×17.3m)
타워+저층별동,5 저층별동,53,53,178.9,95,36,37580,400.0,12470,50050,1393,14.83,0.023,4.1,0.05,2,3.607,11.42,53층 652㎡(57.1×11.4m) + 저층부 5층 600㎡(60.0×10.0m)
단일,1b 층수·세장비,53,53,178.9,95,37,37580,400.0,9458,47038,767,8.16,0.061,,,1,3.553,18.83,53층 709㎡(37.7×18.8m)
타워+저층별동,5 저층별동,53,53,178.9,95,31,37580,400.0,9986,47566,1365,14.53,0.08,8.0,0.09,2,3.487,18.06,53층 652㎡(36.1×18.1m) + 저층부 5층 600㎡(42.4×14.1m)
단일,1b 층수·세장비,53,53,178.9,95,36,37580,400.0,9458,47038,767,8.16,0.042,,,1,3.465,18.83,53층 709㎡(37.7×18.8m)
쌍둥이,3 쌍둥이,53+38,53,178.9,95,34,37580,400.0,12136,49716,876,9.33,0.055,9.6,2.41,2,3.428,13.62,53층 496㎡(28.2×17.6m) + 38층 297㎡(21.8×13.6m)
쌍둥이,3 쌍둥이,53+38,53,178.9,95,33,37580,400.0,12221,49801,906,9.65,0.04,9.0,2.25,2,3.419,15.72,53층 425㎡(26.1×16.3m) + 38층 396㎡(25.2×15.7m)
쌍둥이,3 쌍둥이,53+44,53,178.9,95,33,37580,400.0,12634,50214,865,9.2,0.031,9.7,2.41,2,3.414,14.89,53층 355㎡(23.8×14.9m) + 44층 427㎡(26.1×16.3m)
단일+저층부,2 저층부,50,50,169.0,95,42,37580,400.0,8732,46312,2602,27.7,0.212,inf,inf,2,3.537,16.69,50층 557㎡(33.4×16.7m) + 저층부 5층 2500㎡(59.2×42.3m)
타워+저층별동,5 저층별동,50,50,169.0,95,34,37580,400.0,9550,47130,1414,15.05,0.08,22.9,0.27,2,3.507,18.76,50층 704㎡(37.5×18.8m) + 저층부 4층 600㎡(34.6×17.3m)
타워+저층별동,5 저층별동,50,50,169.0,95,39,37580,400.0,11664,49244,1459,15.52,0.033,5.3,0.06,2,3.473,12.06,50층 728㎡(60.3×12.1m) + 저층부 2층 600㎡(42.4×14.1m)
쌍둥이,3 쌍둥이,50+47,50,169.0,95,33,37580,400.0,12645,50225,859,9.14,0.032,9.7,2.43,2,3.415,15.33,50층 376㎡(24.5×15.3m) + 47층 400㎡(25.3×15.8m)
쌍둥이,3 쌍둥이,50+50,50,169.0,95,34,37580,400.0,12854,50434,833,8.87,0.033,10.1,2.53,2,3.41,15.33,50층 376㎡(24.5×15.3m) + 50층 376㎡(24.5×15.3m)
타워+저층별동,5 저층별동,47,47,159.1,95,30,37580,400.0,11510,49090,1462,15.57,0.078,27.3,0.34,2,3.449,12.13,47층 736㎡(60.7×12.1m) + 저층부 5층 600㎡(34.6×17.3m)
쌍둥이,3 쌍둥이,47+47,47,159.1,95,34,37580,400.0,12377,49957,883,9.4,0.042,9.5,2.37,2,3.424,14.14,47층 480㎡(27.7×17.3m) + 47층 320㎡(22.6×14.1m)
타워+저층별동,5 저층별동,41,41,139.3,95,36,37580,400.0,8677,46257,1949,20.74,0.045,4.2,0.06,2,3.614,20.24,41층 819㎡(40.5×20.2m) + 저층부 4층 1000㎡(44.7×22.4m)
쌍둥이,3 쌍둥이,41+38,41,139.3,95,33,37580,400.0,11151,48731,1028,10.94,0.055,7.7,1.93,2,3.443,13.62,41층 642㎡(32.0×20.0m) + 38층 297㎡(21.8×13.6m)
단일,1b 층수·세장비,38,38,129.4,95,33,37580,400.0,8278,45858,1060,11.28,0.058,,,1,3.477,19.89,38층 989㎡(49.7×19.9m)
타워+저층별동,5 저층별동,55,55,185.5,96,36,37580,400.0,9935,47515,1388,14.77,0.031,23.8,0.26,2,3.537,18.19,55층 661㎡(36.4×18.2m) + 저층부 2층 600㎡(60.0×10.0m)
단일+저층부,2 저층부,55,55,185.5,96,43,37580,400.0,9260,46840,2602,27.7,0.165,inf,inf,2,3.517,16.44,55층 541㎡(32.9×16.4m) + 저층부 4층 2500㎡(59.2×42.3m)
단일+저층부,2 저층부,55,55,185.5,96,40,37580,400.0,9260,46840,2602,27.7,0.079,inf,inf,2,3.506,16.44,55층 541㎡(32.9×16.4m) + 저층부 4층 2500㎡(59.2×42.3m)
단일,1b 층수·세장비,55,55,185.5,96,37,37580,400.0,11278,48858,750,7.98,0.09,,,1,3.449,13.07,55층 683㎡(52.3×13.1m)
타워+저층별동,5 저층별동,53,53,178.9,96,36,37580,400.0,9723,47303,1776,18.9,0.033,17.2,0.19,2,3.542,18.06,53층 652㎡(36.1×18.1m) + 저층부 3층 1000㎡(44.7×22.4m)
단일+저층부,2 저층부,53,53,178.9,96,41,37580,400.0,8981,46561,2602,27.7,0.211,inf,inf,2,3.525,16.16,53층 522㎡(32.3×16.2m) + 저층부 5층 2500㎡(59.2×42.3m)
타워+저층별동,5 저층별동,53,53,178.9,96,36,37580,400.0,9986,47566,1365,14.53,0.033,23.4,0.26,2,3.525,18.06,53층 652㎡(36.1×18.1m) + 저층부 5층 600㎡(42.4×14.1m)
단일+저층부,2 저층부,53,53,178.9,96,43,37580,400.0,9092,46672,2602,27.7,0.167,inf,inf,2,3.514,16.78,53층 563㎡(33.6×16.8m) + 저층부 4층 2500㎡(59.2×42.3m)
타워+저층별동,5 저층별동,53,53,178.9,96,44,37580,400.0,9637,47217,1795,19.11,0.061,8.4,0.09,2,3.504,18.32,53층 671㎡(36.6×18.3m) + 저층부 2층 1000㎡(44.7×22.4m)
단일+저층부,2 저층부,50,50,169.0,96,43,37580,400.0,8732,46312,2602,27.7,0.167,inf,inf,2,3.555,16.69,50층 557㎡(33.4×16.7m) + 저층부 5층 2500㎡(59.2×42.3m)
타워+저층별동,5 저층별동,50,50,169.0,96,36,37580,400.0,9359,46939,1837,19.56,0.071,14.3,0.17,2,3.516,18.86,50층 712㎡(37.7×18.9m) + 저층부 2층 1000㎡(44.7×22.4m)
타워+저층별동,5 저층별동,50,50,169.0,96,36,37580,400.0,9605,47185,1418,15.1,0.071,9.2,0.11,2,3.516,18.76,50층 704㎡(37.5×18.8m) + 저층부 4층 600㎡(42.4×14.1m)
타워+저층별동,5 저층별동,50,50,169.0,96,44,37580,400.0,9817,47397,1819,19.36,0.065,6.1,0.07,2,3.513,18.32,50층 672㎡(36.6×18.3m) + 저층부 4층 1000㎡(77.5×12.9m)
타워+저층별동,5 저층별동,50,50,169.0,96,44,37580,400.0,9816,47396,1413,15.04,0.06,11.3,0.13,2,3.508,18.6,50층 692㎡(37.2×18.6m) + 저층부 5층 600㎡(52.0×11.5m)
타워+저층별동,5 저층별동,50,50,169.0,96,45,37580,400.0,9457,47037,1426,15.18,0.183,16.2,0.19,2,3.493,18.92,50층 716㎡(37.8×18.9m) + 저층부 3층 600㎡(34.6×17.3m)
단일,1b 층수·세장비,50,50,169.0,96,34,37580,400.0,8844,46424,809,8.61,0.103,,,1,3.467,22.38,50층 752㎡(33.6×22.4m)
타워+저층별동,5 저층별동,47,47,159.1,96,36,37580,400.0,10541,48121,2354,25.06,0.027,8.9,0.11,2,3.622,13.26,47층 704㎡(53.1×13.3m) + 저층부 3층 1500㎡(54.8×27.4m)
타워+저층별동,5 저층별동,47,47,159.1,96,23,37580,400.0,9361,46941,1447,15.4,0.036,24.0,0.3,2,3.548,19.18,47층 736㎡(38.4×19.2m) + 저층부 5층 600㎡(34.6×17.3m)
타워+저층별동,5 저층별동,47,47,159.1,96,36,37580,400.0,9330,46910,1846,19.65,0.041,7.8,0.1,2,3.525,18.9,47층 714㎡(37.8×18.9m) + 저층부 4층 1000㎡(54.8×18.3m)
타워+저층별동,5 저층별동,47,47,159.1,96,34,37580,400.0,9091,46671,2385,25.38,0.04,6.3,0.08,2,3.519,19.18,47층 736㎡(38.4×19.2m) + 저층부 2층 1500㎡(67.1×22.4m)
단일,1b 층수·세장비,47,47,159.1,96,37,37580,400.0,8881,46461,861,9.16,0.034,,,1,3.477,19.99,47층 800㎡(40.0×20.0m)
쌍둥이,3 쌍둥이,47+41,47,159.1,96,34,37580,400.0,11981,49561,933,9.93,0.041,8.7,2.17,2,3.428,15.14,47층 480㎡(27.7×17.3m) + 41층 367㎡(24.2×15.1m)
타워+저층별동,5 저층별동,55,55,185.5,97,36,37580,400.0,11434,49014,1380,14.69,0.027,4.1,0.04,2,3.61,12.86,55층 661㎡(51.4×12.9m) + 저층부 2층 600㎡(34.6×17.3m)
타워+저층별동,5 저층별동,55,55,185.5,97,29,37580,400.0,12126,49706,2223,23.66,0.029,11.9,0.13,2,3.594,10.72,55층 574㎡(53.6×10.7m) + 저층부 4층 1500㎡(54.8×27.4m)
단일+저층부,2 저층부,55,55,185.5,97,44,37580,400.0,9367,46947,2602,27.7,0.07,inf,inf,2,3.51,17.01,55층 578㎡(34.0×17.0m) + 저층부 3층 2500㎡(59.2×42.3m)
단일+저층부,2 저층부,53,53,178.9,97,44,37580,400.0,9194,46774,2602,27.7,0.148,inf,inf,2,3.541,17.34,53층 602㎡(34.7×17.3m) + 저층부 3층 2500㎡(59.2×42.3m)
단일+저층부,2 저층부,53,53,178.9,97,39,37580,400.0,8981,46561,2602,27.7,0.173,inf,inf,2,3.515,16.16,53층 522㎡(32.3×16.2m) + 저층부 5층 2500㎡(59.2×42.3m)
타워+저층별동,5 저층별동,53,53,178.9,97,29,37580,400.0,10087,47667,1779,18.94,0.06,7.4,0.08,2,3.493,17.8,53층 634㎡(35.6×17.8m) + 저층부 4층 1000㎡(77.5×12.9m)
단일+저층부,2 저층부,53,53,178.9,97,34,37580,400.0,8981,46561,2602,27.7,0.086,inf,inf,2,3.49,16.16,53층 522㎡(32.3×16.2m) + 저층부 5층 2500㎡(59.2×42.3m)
단일,1b 층수·세장비,53,53,178.9,97,35,37580,400.0,9849,47429,769,8.19,0.111,,,1,3.465,16.84,53층 709㎡(42.1×16.8m)
타워+저층별동,5 저층별동,50,50,169.0,97,36,37580,400.0,11009,48589,1805,19.22,0.029,23.7,0.28,2,3.62,12.96,50층 672㎡(51.8×13.0m) + 저층부 4층 1000㎡(44.7×22.4m)
타워+저층별동,5 저층별동,50,50,169.0,97,33,37580,400.0,9605,47185,1418,15.1,0.112,19.1,0.23,2,3.505,18.76,50층 704㎡(37.5×18.8m) + 저층부 4층 600㎡(42.4×14.1m)
타워+저층별동,5 저층별동,50,50,169.0,97,34,37580,400.0,9471,47051,1457,15.51,0.079,5.4,0.06,2,3.501,19.07,50층 728㎡(38.1×19.1m) + 저층부 2층 600㎡(60.0×10.0m)
타워+저층별동,5 저층별동,50,50,169.0,97,35,37580,400.0,9713,47293,1781,18.95,0.134,5.1,0.06,2,3.488,18.05,50층 652㎡(36.1×18.0m) + 저층부 5층 1000㎡(54.8×18.3m)
