family,stage,floors,top_floors,height_m,new_fail,new_ok,gfa_m2,far_pct,service_m2,real_m2,coverage_m2,bcr_pct,daylight_ratio,mean_total_h,min_short_m,label
단일+저층부,2 저층부,55,55,166.25,52,37,37580,400.0,9538,47118,3316,35.29,0.145,3.983,14.67,55층 538㎡(36.7×14.7m) + 저층부 3층 3200㎡(66.9×47.8m)
단일+저층부,2 저층부,55,55,166.25,52,37,37580,400.0,8667,46247,2500,26.61,0.267,3.979,10.99,55층 302㎡(27.5×11.0m) + 저층부 10층 2400㎡(58.0×41.4m)
타워+저층별동,5 저층별동,55,55,166.25,52,37,37580,400.0,11379,48959,2283,24.3,0.136,3.969,11.6,55층 538㎡(46.4×11.6m) + 저층부 5층 1600㎡(56.6×28.3m)
단일,1b 층수·세장비,55,55,166.25,52,35,37580,400.0,11278,48858,750,7.98,0.05,3.952,13.07,55층 683㎡(52.3×13.1m)
타워+저층별동,5 저층별동,50,50,151.5,52,36,37580,400.0,9182,46762,2965,31.56,0.056,3.982,14.42,50층 416㎡(28.8×14.4m) + 저층부 7층 2400㎡(69.3×34.6m)
단일+저층부,2 저층부,50,50,151.5,52,41,37580,400.0,8584,46164,3325,35.39,0.144,3.978,15.48,50층 480㎡(31.0×15.5m) + 저층부 5층 3200㎡(87.6×36.5m)
타워+저층별동,5 저층별동,50,50,151.5,52,34,37580,400.0,10842,48422,2406,25.61,0.097,3.945,12.8,50층 656㎡(51.2×12.8m) + 저층부 3층 1600㎡(56.6×28.3m)
타워+저층별동,5 저층별동,50,50,151.5,52,32,37580,400.0,9696,47276,2163,23.02,0.022,3.938,14.69,50층 432㎡(29.4×14.7m) + 저층부 10층 1600㎡(56.6×28.3m)
타워+저층별동,5 저층별동,50,50,151.5,52,28,37580,400.0,9790,47370,2349,25.0,0.035,3.913,17.2,50층 592㎡(34.4×17.2m) + 저층부 5층 1600㎡(84.9×18.9m)
단일+저층부,2 저층부,45,45,136.75,52,32,37580,400.0,7666,45246,4129,43.95,0.1,4.104,14.82,45층 440㎡(29.6×14.8m) + 저층부 5층 4000㎡(74.8×53.5m)
타워+저층별동,5 저층별동,45,45,136.75,52,40,37580,400.0,10317,47897,2408,25.63,0.053,4.097,12.97,45층 657㎡(50.7×13.0m) + 저층부 5층 1600㎡(56.6×28.3m)
타워+저층별동,5 저층별동,45,45,136.75,52,25,37580,400.0,10468,48048,2244,23.89,0.047,4.052,13.85,45층 480㎡(34.6×13.8m) + 저층부 10층 1600㎡(98.0×16.3m)
단일+저층부,2 저층부,45,45,136.75,52,40,37580,400.0,8296,45876,3316,35.29,0.222,3.97,14.69,45층 540㎡(36.7×14.7m) + 저층부 5층 3200㎡(66.9×47.8m)
단일,1a 방위·위치,45,45,136.75,52,42,37580,400.0,9041,46621,900,9.58,0.134,3.953,18.28,45층 835㎡(45.7×18.3m)
단일+저층부,5 미세조정,43,43,130.85,52,35,37580,400.0,7649,45229,2910,30.97,0.258,4.101,9.35,43층 290㎡(31.0×9.4m) + 저층부 10층 2800㎡(66.9×41.8m)
단일+저층부,5 미세조정,43,43,130.85,52,35,37661,400.9,7837,45498,2919,31.07,0.273,4.092,8.62,43층 290㎡(33.7×8.6m) + 저층부 10층 2800㎡(66.9×41.8m)
단일+저층부,5 미세조정,43,43,130.85,52,35,37614,400.4,7837,45451,2914,31.02,0.362,4.073,8.62,43층 290㎡(33.7×8.6m) + 저층부 10층 2800㎡(66.9×41.8m)
단일+저층부,5 미세조정,42,42,127.9,52,35,37586,400.1,7579,45166,2911,30.98,0.389,4.079,9.5,42층 299㎡(31.5×9.5m) + 저층부 10층 2800㎡(66.9×41.8m)
단일+저층부,5 미세조정,41,41,124.95,52,44,37580,400.0,7201,44781,4133,43.99,0.414,4.107,9.21,41층 282㎡(30.6×9.2m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,41,41,124.95,52,35,37584,400.0,7508,45092,2910,30.98,0.291,4.088,9.65,41층 309㎡(32.0×9.6m) + 저층부 10층 2800㎡(66.9×41.8m)
단일+저층부,2 저층부,40,40,122.0,52,25,37580,400.0,7271,44851,4129,43.95,0.063,4.171,8.52,40층 290㎡(34.1×8.5m) + 저층부 7층 4000㎡(74.8×53.5m)
단일+저층부,5 미세조정,40,40,122.0,52,35,37639,400.6,7556,45195,2917,31.04,0.377,4.075,9.28,40층 319㎡(34.4×9.3m) + 저층부 10층 2800㎡(66.9×41.8m)
단일+저층부,5 미세조정,39,39,119.05,52,44,37581,400.0,7279,44860,4133,43.99,0.302,4.115,8.64,39층 299㎡(34.7×8.6m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,37,37,113.15,52,40,37580,400.0,7001,44581,4133,43.99,0.188,4.118,9.43,37층 319㎡(33.9×9.4m) + 저층부 7층 4000㎡(84.9×47.1m)
타워+저층별동,5 저층별동,35,35,107.25,52,33,37580,400.0,8219,45799,2691,28.64,0.03,3.965,19.36,35층 937㎡(48.4×19.4m) + 저층부 3층 1600㎡(56.6×28.3m)
단일+저층부,2 저층부,60,60,181.0,53,43,37580,400.0,10462,48042,4946,52.64,0.189,3.998,10.08,60층 407㎡(40.3×10.1m) + 저층부 3층 4800㎡(93.0×51.6m)
단일+저층부,2 저층부,60,60,181.0,53,33,37580,400.0,9907,47487,2500,26.61,0.208,3.994,13.64,60층 465㎡(34.1×13.6m) + 저층부 5층 2400㎡(58.0×41.4m)
단일+저층부,2 저층부,60,60,181.0,53,40,37580,400.0,9895,47475,4133,43.99,0.085,3.982,8.94,60층 320㎡(35.8×8.9m) + 저층부 5층 4000㎡(84.9×47.1m)
단일+저층부,2 저층부,60,60,181.0,53,25,37580,400.0,9631,47211,3316,35.29,0.077,3.972,8.56,60층 286㎡(33.5×8.6m) + 저층부 7층 3200㎡(66.9×47.8m)
단일,1b 층수·세장비,60,60,181.0,53,39,37580,400.0,10096,47676,680,7.24,0.118,3.968,17.7,60층 626㎡(35.4×17.7m)
단일,1b 층수·세장비,60,60,181.0,53,39,37580,400.0,9735,47315,678,7.22,0.158,3.933,20.43,60층 626㎡(30.7×20.4m)
단일,5 미세조정,58,58,175.1,53,39,37580,400.0,11428,49008,712,7.57,0.071,4.012,13.06,58층 648㎡(49.6×13.1m)
단일,5 미세조정,57,57,172.15,53,38,37580,400.0,11490,49070,724,7.71,0.055,4.013,12.84,57층 659㎡(51.4×12.8m)
단일,5 미세조정,57,57,172.15,53,39,37580,400.0,11490,49070,724,7.71,0.073,4.007,12.84,57층 659㎡(51.4×12.8m)
타워+저층별동,5 저층별동,55,55,166.25,53,42,37580,400.0,9684,47264,3108,33.08,0.099,4.079,16.62,55층 552㎡(33.2×16.6m) + 저층부 3층 2400㎡(69.3×34.6m)
단일,1b 층수·세장비,55,55,166.25,53,34,37580,400.0,9299,46879,738,7.85,0.058,4.057,21.34,55층 683㎡(32.0×21.3m)
단일,1b 층수·세장비,55,55,166.25,53,34,37580,400.0,10042,47622,742,7.9,0.05,4.038,16.53,55층 683㎡(41.3×16.5m)
단일+저층부,2 저층부,55,55,166.25,53,36,37580,400.0,8441,46021,4133,43.99,0.094,4.003,13.26,55층 352㎡(26.5×13.3m) + 저층부 5층 4000㎡(84.9×47.1m)
단일+저층부,2 저층부,55,55,166.25,53,33,37580,400.0,9307,46887,3316,35.29,0.117,3.97,8.89,55층 316㎡(35.6×8.9m) + 저층부 7층 3200㎡(66.9×47.8m)
타워+저층별동,5 저층별동,50,50,151.5,53,36,37580,400.0,9604,47184,2263,24.09,0.077,4.07,16.24,50층 528㎡(32.5×16.2m) + 저층부 7층 1600㎡(56.6×28.3m)
단일+저층부,2 저층부,50,50,151.5,53,35,37580,400.0,7749,45329,4942,52.6,0.24,4.032,10.99,50층 302㎡(27.5×11.0m) + 저층부 5층 4800㎡(82.0×58.6m)
단일+저층부,2 저층부,50,50,151.5,53,38,37580,400.0,7533,45113,4942,52.6,0.261,4.024,12.28,50층 302㎡(24.6×12.3m) + 저층부 5층 4800㎡(82.0×58.6m)
단일+저층부,2 저층부,50,50,151.5,53,29,37580,400.0,8421,46001,4942,52.6,0.161,4.004,8.69,50층 302㎡(34.7×8.7m) + 저층부 5층 4800㎡(82.0×58.6m)
단일+저층부,2 저층부,50,50,151.5,53,35,37580,400.0,8001,45581,3316,35.29,0.261,3.998,13.29,50층 353㎡(26.6×13.3m) + 저층부 7층 3200㎡(66.9×47.8m)
단일+저층부,2 저층부,50,50,151.5,53,33,37580,400.0,8421,46001,4942,52.6,0.13,3.997,8.69,50층 302㎡(34.7×8.7m) + 저층부 5층 4800㎡(82.0×58.6m)
타워+저층별동,5 저층별동,50,50,151.5,53,39,37580,400.0,10908,48488,2272,24.18,0.116,3.976,11.48,50층 528㎡(45.9×11.5m) + 저층부 7층 1600㎡(56.6×28.3m)
단일+저층부,2 저층부,50,50,151.5,53,39,37580,400.0,8336,45916,4133,43.99,0.184,3.971,12.5,50층 391㎡(31.3×12.5m) + 저층부 5층 4000㎡(84.9×47.1m)
타워+저층별동,5 저층별동,50,50,151.5,53,37,37580,400.0,10778,48358,2406,25.61,0.123,3.958,12.95,50층 656㎡(50.6×12.9m) + 저층부 3층 1600㎡(56.6×28.3m)
단일,1b 층수·세장비,50,50,151.5,53,35,37580,400.0,9947,47527,816,8.68,0.058,3.954,15.83,50층 752㎡(47.5×15.8m)
단일,1b 층수·세장비,50,50,151.5,53,39,37580,400.0,9174,46754,811,8.63,0.109,3.952,19.39,50층 752㎡(38.8×19.4m)
타워+저층별동,5 저층별동,50,50,151.5,53,42,37580,400.0,9507,47087,2330,24.8,0.194,3.951,17.2,50층 592㎡(34.4×17.2m) + 저층부 5층 1600㎡(56.6×28.3m)
타워+저층별동,5 저층별동,50,50,151.5,53,30,37580,400.0,9696,47276,2163,23.02,0.022,3.912,14.69,50층 432㎡(29.4×14.7m) + 저층부 10층 1600㎡(56.6×28.3m)
단일+저층부,5 미세조정,44,44,133.8,53,35,37580,400.0,7846,45426,2910,30.97,0.247,4.097,8.71,44층 282㎡(32.3×8.7m) + 저층부 10층 2800㎡(66.9×41.8m)
단일+저층부,5 미세조정,44,44,133.8,53,35,37580,400.0,7718,45298,2910,30.97,0.253,4.097,9.21,44층 282㎡(30.6×9.2m) + 저층부 10층 2800㎡(66.9×41.8m)
단일+저층부,5 미세조정,43,43,130.85,53,35,37580,400.0,7775,45355,2910,30.97,0.244,4.094,8.85,43층 290㎡(32.8×8.8m) + 저층부 10층 2800㎡(66.9×41.8m)
타워+저층별동,5 저층별동,40,40,122.0,53,25,37580,400.0,9443,47023,3082,32.81,0.044,4.045,11.4,40층 520㎡(45.6×11.4m) + 저층부 7층 2400㎡(69.3×34.6m)
단일+저층부,2 저층부,40,40,122.0,53,40,37580,400.0,7276,44856,4129,43.95,0.296,3.996,15.85,40층 502㎡(31.7×15.8m) + 저층부 5층 4000㎡(74.8×53.5m)
타워+저층별동,5 저층별동,40,40,122.0,53,34,37580,400.0,9165,46745,2278,24.24,0.064,3.988,14.69,40층 540㎡(36.7×14.7m) + 저층부 10층 1600㎡(56.6×28.3m)
쌍둥이+저층부,4 쌍둥이+저층부,40+40,40,122.0,53,37,37580,400.0,11433,49013,4135,44.01,0.118,3.97,10.73,40층 346㎡(32.2×10.7m) + 40층 346㎡(32.2×10.7m) + 저층부 3층 4000㎡(89.4×44.7m)
단일+저층부,5 미세조정,38,38,116.1,53,40,37580,400.0,6991,44571,4133,43.99,0.209,4.124,9.64,38층 309㎡(32.0×9.6m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,38,38,116.1,53,40,37580,400.0,7173,44753,4133,43.99,0.172,4.113,8.89,38층 309㎡(34.8×8.9m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,35,35,107.25,53,42,37580,400.0,6851,44431,4133,43.99,0.165,4.131,9.76,35층 342㎡(35.0×9.8m) + 저층부 7층 4000㎡(84.9×47.1m)
타워+저층별동,5 저층별동,35,35,107.25,53,33,37580,400.0,7990,45570,2696,28.69,0.069,3.975,21.64,35층 937㎡(43.3×21.6m) + 저층부 3층 1600㎡(69.3×23.1m)
타워+저층별동,5 저층별동,60,60,181.0,54,22,37580,400.0,11616,49196,2118,22.54,0.042,4.043,11.99,60층 360㎡(30.0×12.0m) + 저층부 10층 1600㎡(98.0×16.3m)
타워+저층별동,5 저층별동,60,60,181.0,54,34,37580,400.0,10549,48129,2179,23.19,0.07,4.038,14.83,60층 440㎡(29.7×14.8m) + 저층부 7층 1600㎡(69.3×23.1m)
단일,5 미세조정,60,60,181.0,54,41,37580,400.0,11290,48870,687,7.31,0.077,4.022,13.57,60층 626㎡(46.1×13.6m)
단일+저층부,2 저층부,60,60,181.0,54,45,37580,400.0,9907,47487,2500,26.61,0.208,3.968,13.64,60층 465㎡(34.1×13.6m) + 저층부 5층 2400㎡(58.0×41.4m)
단일,5 미세조정,58,58,175.1,54,40,37580,400.0,11091,48671,710,7.55,0.068,4.014,13.8,58층 648㎡(46.9×13.8m)
단일,5 미세조정,57,57,172.15,54,39,37580,400.0,11325,48905,724,7.7,0.072,4.012,13.17,57층 659㎡(50.1×13.2m)
단일,5 미세조정,57,57,172.15,54,39,37580,400.0,11751,49331,726,7.73,0.073,4.002,12.35,57층 659㎡(53.4×12.4m)
단일,5 미세조정,57,57,172.15,54,39,37580,400.0,11490,49070,724,7.71,0.071,4.0,12.84,57층 659㎡(51.4×12.8m)
단일+저층부,2 저층부,55,55,166.25,54,30,37580,400.0,8386,45966,4129,43.95,0.054,4.096,13.26,55층 352㎡(26.5×13.3m) + 저층부 5층 4000㎡(74.8×53.5m)
타워+저층별동,5 저층별동,55,55,166.25,54,40,37580,400.0,10372,47952,2303,24.52,0.1,4.074,16.4,55층 538㎡(32.8×16.4m) + 저층부 5층 1600㎡(98.0×16.3m)
타워+저층별동,5 저층별동,55,55,166.25,54,24,37580,400.0,10947,48527,2151,22.89,0.041,4.042,14.01,55층 392㎡(28.0×14.0m) + 저층부 10층 1600㎡(98.0×16.3m)
단일+저층부,2 저층부,55,55,166.25,54,36,37580,400.0,8667,46247,2500,26.61,0.292,4.014,10.99,55층 302㎡(27.5×11.0m) + 저층부 10층 2400㎡(58.0×41.4m)
단일+저층부,2 저층부,55,55,166.25,54,36,37580,400.0,9333,46913,3319,35.33,0.263,4.007,8.99,55층 316㎡(35.2×9.0m) + 저층부 7층 3200㎡(75.9×42.2m)
타워+저층별동,5 저층별동,55,55,166.25,54,38,37580,400.0,9831,47411,2335,24.85,0.04,3.975,17.26,55층 596㎡(34.5×17.3m) + 저층부 3층 1600㎡(56.6×28.3m)
타워+저층별동,5 저층별동,55,55,166.25,54,36,37580,400.0,9898,47478,2342,24.93,0.13,3.971,17.26,55층 596㎡(34.5×17.3m) + 저층부 3층 1600㎡(69.3×23.1m)
타워+저층별동,5 저층별동,55,55,166.25,54,35,37580,400.0,9831,47411,2335,24.85,0.13,3.955,17.26,55층 596㎡(34.5×17.3m) + 저층부 3층 1600㎡(56.6×28.3m)
타워+저층별동,5 저층별동,55,55,166.25,54,31,37580,400.0,11532,49112,2229,23.72,0.14,3.945,10.95,55층 480㎡(43.8×11.0m) + 저층부 7층 1600㎡(69.3×23.1m)
타워+저층별동,5 저층별동,55,55,166.25,54,43,37580,400.0,10202,47782,2337,24.87,0.15,3.933,15.44,55층 596㎡(38.6×15.4m) + 저층부 3층 1600㎡(56.6×28.3m)
타워+저층별동,5 저층별동,55,55,166.25,54,42,37580,400.0,10283,47863,2276,24.23,0.153,3.931,14.67,55층 538㎡(36.7×14.7m) + 저층부 5층 1600㎡(56.6×28.3m)
단일,1b 층수·세장비,55,55,166.25,54,37,37580,400.0,10042,47622,742,7.9,0.135,3.923,16.53,55층 683㎡(41.3×16.5m)
타워+저층별동,5 저층별동,50,50,151.5,54,39,37580,400.0,10889,48469,2339,24.9,0.04,4.068,12.16,50층 592㎡(48.6×12.2m) + 저층부 5층 1600㎡(56.6×28.3m)
타워+저층별동,5 저층별동,50,50,151.5,54,32,37580,400.0,10478,48058,3074,32.72,0.052,4.063,11.44,50층 512㎡(44.7×11.4m) + 저층부 5층 2400㎡(69.3×34.6m)
단일+저층부,2 저층부,50,50,151.5,54,39,37580,400.0,8421,46001,4942,52.6,0.169,4.01,8.69,50층 302㎡(34.7×8.7m) + 저층부 5층 4800㎡(82.0×58.6m)
단일+저층부,2 저층부,50,50,151.5,54,40,37580,400.0,8677,46257,4140,44.06,0.23,3.975,16.5,50층 544㎡(33.0×16.5m) + 저층부 3층 4000㎡(98.0×40.8m)
타워+저층별동,5 저층별동,50,50,151.5,54,42,37580,400.0,9696,47276,2163,23.02,0.129,3.974,14.69,50층 432㎡(29.4×14.7m) + 저층부 10층 1600㎡(56.6×28.3m)
타워+저층별동,5 저층별동,50,50,151.5,54,36,37580,400.0,9256,46836,3166,33.7,0.141,3.971,17.43,50층 608㎡(34.9×17.4m) + 저층부 3층 2400㎡(69.3×34.6m)
타워+저층별동,5 저층별동,50,50,151.5,54,42,37580,400.0,9604,47184,2263,24.09,0.165,3.953,16.24,50층 528㎡(32.5×16.2m) + 저층부 7층 1600㎡(56.6×28.3m)
타워+저층별동,5 저층별동,50,50,151.5,54,41,37580,400.0,9742,47322,2399,25.54,0.194,3.924,16.19,50층 656㎡(40.5×16.2m) + 저층부 3층 1600㎡(56.6×28.3m)
타워+저층별동,5 저층별동,45,45,136.75,54,18,37580,400.0,9436,47016,2851,30.34,0.038,3.999,8.79,45층 302㎡(34.4×8.8m) + 저층부 10층 2400㎡(69.3×34.6m)
타워+저층별동,5 저층별동,45,45,136.75,54,36,37580,400.0,9065,46645,2399,25.53,0.153,3.976,18.13,45층 657㎡(36.3×18.1m) + 저층부 5층 1600㎡(56.6×28.3m)
타워+저층별동,5 저층별동,45,45,136.75,54,35,37580,400.0,9065,46645,2399,25.53,0.117,3.956,18.13,45층 657㎡(36.3×18.1m) + 저층부 5층 1600㎡(56.6×28.3m)
타워+저층별동,5 저층별동,45,45,136.75,54,29,37580,400.0,10056,47636,3134,33.36,0.077,3.941,11.92,45층 568㎡(47.7×11.9m) + 저층부 5층 2400㎡(69.3×34.6m)
타워+저층별동,5 저층별동,45,45,136.75,54,31,37580,400.0,10579,48159,2341,24.92,0.038,3.914,12.11,45층 586㎡(48.4×12.1m) + 저층부 7층 1600㎡(69.3×23.1m)
단일,1b 층수·세장비,45,45,136.75,54,36,37580,400.0,10158,47738,908,9.67,0.086,3.901,14.45,45층 835㎡(57.8×14.4m)
타워+저층별동,5 저층별동,40,40,122.0,54,42,37580,400.0,9391,46971,2285,24.32,0.157,3.958,14.69,40층 540㎡(36.7×14.7m) + 저층부 10층 1600㎡(69.3×23.1m)
타워+저층별동,5 저층별동,35,35,107.25,54,32,37580,400.0,8722,46302,2358,25.1,0.066,3.988,15.7,35층 617㎡(39.3×15.7m) + 저층부 10층 1600㎡(56.6×28.3m)
타워+저층별동,5 저층별동,60,60,181.0,55,41,37580,400.0,11628,49208,3069,32.66,0.039,4.073,11.25,60층 506㎡(45.0×11.3m) + 저층부 3층 2400㎡(69.3×34.6m)
타워+저층별동,5 저층별동,60,60,181.0,55,34,37580,400.0,11821,49401,2179,23.19,0.063,4.022,10.48,60층 440㎡(41.9×10.5m) + 저층부 7층 1600㎡(56.6×28.3m)
타워+저층별동,5 저층별동,60,60,181.0,55,23,37580,400.0,11652,49232,2094,22.28,0.061,3.978,9.59,60층 360㎡(37.5×9.6m) + 저층부 10층 1600㎡(56.6×28.3m)
단일,1b 층수·세장비,60,60,181.0,55,37,37580,400.0,9735,47315,678,7.22,0.041,3.957,20.43,60층 626㎡(30.7×20.4m)
타워+저층별동,5 저층별동,60,60,181.0,55,31,37580,400.0,9941,47521,3724,39.63,0.025,3.954,11.99,60층 360㎡(30.0×12.0m) + 저층부 5층 3200㎡(80.0×40.0m)
단일,1b 층수·세장비,60,60,181.0,55,39,37580,400.0,9735,47315,678,7.22,0.105,3.946,20.43,60층 626㎡(30.7×20.4m)
단일,5 미세조정,57,57,172.15,55,40,37580,400.0,11490,49070,724,7.71,0.082,4.006,12.84,57층 659㎡(51.4×12.8m)
단일+저층부,2 저층부,55,55,166.25,55,46,37580,400.0,8441,46021,4133,43.99,0.266,4.055,13.26,55층 352㎡(26.5×13.3m) + 저층부 5층 4000㎡(84.9×47.1m)
타워+저층별동,5 저층별동,55,55,166.25,55,33,37580,400.0,10365,47945,2123,22.6,0.055,3.979,12.53,55층 392㎡(31.3×12.5m) + 저층부 10층 1600㎡(56.6×28.3m)
단일,1b 층수·세장비,55,55,166.25,55,37,37580,400.0,10042,47622,742,7.9,0.123,3.953,16.53,55층 683㎡(41.3×16.5m)
타워+저층별동,5 저층별동,55,55,166.25,55,43,37580,400.0,9831,47411,2335,24.85,0.146,3.943,17.26,55층 596㎡(34.5×17.3m) + 저층부 3층 1600㎡(56.6×28.3m)
단일,1b 층수·세장비,50,50,151.5,55,39,37580,400.0,9553,47133,813,8.66,0.06,4.077,17.34,50층 752㎡(43.3×17.3m)
단일,1b 층수·세장비,50,50,151.5,55,40,37580,400.0,9947,47527,816,8.68,0.059,4.076,15.83,50층 752㎡(47.5×15.8m)
단일+저층부,2 저층부,50,50,151.5,55,40,37580,400.0,8646,46226,4942,52.6,0.087,3.996,14.05,50층 493㎡(35.1×14.0m) + 저층부 3층 4800㎡(82.0×58.6m)
단일+저층부,2 저층부,50,50,151.5,55,38,37580,400.0,8357,45937,4942,52.6,0.247,3.992,15.7,50층 493㎡(31.4×15.7m) + 저층부 3층 4800㎡(82.0×58.6m)
타워+저층별동,5 저층별동,50,50,151.5,55,35,37580,400.0,9742,47322,2399,25.54,0.11,3.96,16.19,50층 656㎡(40.5×16.2m) + 저층부 3층 1600㎡(56.6×28.3m)
단일,1b 층수·세장비,50,50,151.5,55,37,37580,400.0,9947,47527,816,8.68,0.179,3.888,15.83,50층 752㎡(47.5×15.8m)
단일,1b 층수·세장비,45,45,136.75,55,36,37580,400.0,9415,46995,903,9.61,0.041,4.101,16.68,45층 835㎡(50.1×16.7m)
타워+저층별동,5 저층별동,45,45,136.75,55,37,37580,400.0,9132,46712,3239,34.47,0.054,4.075,16.43,45층 675㎡(41.1×16.4m) + 저층부 3층 2400㎡(69.3×34.6m)
단일+저층부,2 저층부,45,45,136.75,55,40,37580,400.0,8039,45619,3316,35.29,0.265,3.995,16.42,45층 540㎡(32.8×16.4m) + 저층부 5층 3200㎡(66.9×47.8m)
타워+저층별동,5 저층별동,45,45,136.75,55,37,37580,400.0,8653,46233,3997,42.54,0.047,3.995,17.63,45층 622㎡(35.3×17.6m) + 저층부 3층 3200㎡(80.0×40.0m)
단일+저층부,2 저층부,45,45,136.75,55,34,37580,400.0,8213,45793,4953,52.72,0.234,3.969,9.21,45층 340㎡(36.9×9.2m) + 저층부 5층 4800㎡(107.3×44.7m)
타워+저층별동,5 저층별동,45,45,136.75,55,34,37580,400.0,9384,46964,2401,25.56,0.049,3.965,16.22,45층 657㎡(40.5×16.2m) + 저층부 5층 1600㎡(56.6×28.3m)
단일+저층부,2 저층부,40,40,122.0,55,32,37580,400.0,6788,44368,4129,43.95,0.301,4.071,10.78,40층 290㎡(26.9×10.8m) + 저층부 7층 4000㎡(74.8×53.5m)
단일,1b 층수·세장비,40,40,122.0,55,36,37580,400.0,8163,45743,1006,10.7,0.168,3.937,21.67,40층 940㎡(43.3×21.7m)
단일+저층부,5 미세조정,37,37,113.15,55,40,37580,400.0,7192,44772,4133,43.99,0.111,4.128,8.7,37층 319㎡(36.7×8.7m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,36,36,110.2,55,41,37580,400.0,7213,44793,4133,43.99,0.106,4.127,8.51,36층 330㎡(38.8×8.5m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,5 미세조정,35,35,107.25,55,41,37580,400.0,7036,44616,4133,43.99,0.113,4.127,9.0,35층 342㎡(38.0×9.0m) + 저층부 7층 4000㎡(84.9×47.1m)
단일,1b 층수·세장비,35,35,107.25,55,34,37580,400.0,7338,44918,1142,12.15,0.04,4.109,26.75,35층 1074㎡(40.1×26.8m)
단일,1b 층수·세장비,35,35,107.25,55,36,37580,400.0,7338,44918,1142,12.15,0.105,3.938,26.75,35층 1074㎡(40.1×26.8m)
타워+저층별동,5 저층별동,60,60,181.0,56,33,37580,400.0,10818,48398,2237,23.81,0.042,4.017,14.04,60층 493㎡(35.1×14.0m) + 저층부 5층 1600㎡(69.3×23.1m)
타워+저층별동,5 저층별동,55,55,166.25,56,39,37580,400.0,10735,48315,2234,23.78,0.088,3.986,13.85,55층 480㎡(34.6×13.9m) + 저층부 7층 1600㎡(84.9×18.9m)
단일+저층부,2 저층부,55,55,166.25,56,29,37580,400.0,8337,45917,3316,35.29,0.206,3.952,12.57,55층 316㎡(25.1×12.6m) + 저층부 7층 3200㎡(66.9×47.8m)
단일,1b 층수·세장비,55,55,166.25,56,47,37580,400.0,10042,47622,742,7.9,0.141,3.94,16.53,55층 683㎡(41.3×16.5m)
단일,1b 층수·세장비,55,55,166.25,56,39,37580,400.0,9299,46879,738,7.85,0.169,3.923,21.34,55층 683㎡(32.0×21.3m)
단일+저층부,2 저층부,50,50,151.5,56,36,37580,400.0,8121,45701,2500,26.61,0.315,4.013,13.03,50층 340㎡(26.1×13.0m) + 저층부 10층 2400㎡(58.0×41.4m)
단일+저층부,2 저층부,50,50,151.5,56,42,37580,400.0,8492,46072,3319,35.33,0.255,3.991,15.48,50층 480㎡(31.0×15.5m) + 저층부 5층 3200㎡(75.9×42.2m)
단일,1b 층수·세장비,50,50,151.5,56,43,37580,400.0,9553,47133,813,8.66,0.143,3.955,17.34,50층 752㎡(43.3×17.3m)
단일,1b 층수·세장비,50,50,151.5,56,36,37580,400.0,9174,46754,811,8.63,0.153,3.941,19.39,50층 752㎡(38.8×19.4m)
타워+저층별동,5 저층별동,50,50,151.5,56,21,37580,400.0,9182,46762,2965,31.56,0.047,3.916,14.42,50층 416㎡(28.8×14.4m) + 저층부 7층 2400㎡(69.3×34.6m)
단일,1b 층수·세장비,50,50,151.5,56,36,37580,400.0,9947,47527,816,8.68,0.178,3.913,15.83,50층 752㎡(47.5×15.8m)
단일,1b 층수·세장비,50,50,151.5,56,37,37580,400.0,9553,47133,813,8.66,0.145,3.912,17.34,50층 752㎡(43.3×17.3m)
단일,1b 층수·세장비,45,45,136.75,56,34,37580,400.0,8368,45948,895,9.53,0.047,4.089,23.6,45층 835㎡(35.4×23.6m)
단일+저층부,2 저층부,45,45,136.75,56,42,37580,400.0,8064,45644,4946,52.64,0.204,4.082,9.32,45층 340㎡(36.4×9.3m) + 저층부 5층 4800㎡(93.0×51.6m)
단일+저층부,2 저층부,45,45,136.75,56,43,37580,400.0,8222,45802,4942,52.6,0.134,4.074,14.86,45층 552㎡(37.1×14.9m) + 저층부 3층 4800㎡(82.0×58.6m)
단일+저층부,2 저층부,45,45,136.75,56,39,37580,400.0,7666,45246,4129,43.95,0.31,4.008,14.82,45층 440㎡(29.6×14.8m) + 저층부 5층 4000㎡(74.8×53.5m)
타워+저층별동,5 저층별동,45,45,136.75,56,33,37580,400.0,9261,46841,2475,26.34,0.045,3.961,17.07,45층 728㎡(42.7×17.1m) + 저층부 3층 1600㎡(56.6×28.3m)
단일,1b 층수·세장비,45,45,136.75,56,35,37580,400.0,9041,46621,900,9.58,0.068,3.948,18.28,45층 835㎡(45.7×18.3m)
단일,1a 방위·위치,45,45,136.75,56,37,37580,400.0,9041,46621,900,9.58,0.218,3.903,18.28,45층 835㎡(45.7×18.3m)
