family,stage,floors,top_floors,height_m,new_fail,new_ok,gfa_m2,far_pct,service_m2,real_m2,coverage_m2,bcr_pct,daylight_ratio,dong_gap_m,dong_gap_ratio,n_dong,mean_total_h,min_short_m,label
3개동,3개동,38+38+38,38,129.4,218,21,37580,400.0,13701,51281,1103,11.74,0.04,10.2,0.16,3,3.341,14.82,38층 330㎡(22.2×14.8m) + 38층 330㎡(22.2×14.8m) + 38층 330㎡(22.2×14.8m)
단일,1a 방위·위치,47,47,159.1,219,21,37580,400.0,9631,47211,866,9.22,0.131,,,1,3.495,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,47+47,47,159.1,219,29,37580,400.0,12807,50387,886,9.43,0.158,6.0,0.08,2,3.3,14.14,47층 400㎡(28.3×14.1m) + 47층 400㎡(28.3×14.1m)
2개동,2개동,44+44,44,149.2,219,24,37580,400.0,11928,49508,940,10.01,0.304,9.0,2.25,2,3.308,16.87,44층 427㎡(25.3×16.9m) + 44층 427㎡(25.3×16.9m)
2개동,2개동,44+44,44,149.2,219,23,37580,400.0,12365,49945,944,10.05,0.312,4.3,1.07,2,3.304,14.61,44층 427㎡(29.2×14.6m) + 44층 427㎡(29.2×14.6m)
2개동,2개동,41+41,41,139.3,219,23,37580,400.0,12395,49975,1013,10.79,0.09,15.5,0.22,2,3.381,13.54,41층 458㎡(33.8×13.5m) + 41층 458㎡(33.8×13.5m)
2개동,2개동,38+38,38,129.4,219,19,37580,400.0,11439,49019,1085,11.55,0.098,15.4,0.24,2,3.366,15.72,38층 494㎡(31.4×15.7m) + 38층 494㎡(31.4×15.7m)
3개동,3개동,38+38+38,38,129.4,219,28,37580,400.0,16550,54130,1128,12.01,0.109,6.0,0.09,3,3.306,9.08,38층 330㎡(36.3×9.1m) + 38층 330㎡(36.3×9.1m) + 38층 330㎡(36.3×9.1m)
2개동,2개동,55+55,55,185.5,220,32,37580,400.0,13441,51021,761,8.1,0.179,10.3,0.11,2,3.364,15.09,55층 342㎡(22.6×15.1m) + 55층 342㎡(22.6×15.1m)
2개동,2개동,55+55,55,185.5,220,29,37580,400.0,13441,51021,761,8.1,0.073,11.8,0.13,2,3.286,15.09,55층 342㎡(22.6×15.1m) + 55층 342㎡(22.6×15.1m)
2개동,2개동,53+53,53,178.9,220,25,37580,400.0,13656,51236,791,8.42,0.082,4.4,1.09,2,3.444,13.31,53층 355㎡(26.6×13.3m) + 53층 355㎡(26.6×13.3m)
단일,1a 방위·위치,47,47,159.1,220,32,37580,400.0,9631,47211,866,9.22,0.113,,,1,3.392,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,47+47,47,159.1,220,31,37580,400.0,14942,52522,902,9.6,0.057,11.0,0.14,2,3.389,10.0,47층 400㎡(40.0×10.0m) + 47층 400㎡(40.0×10.0m)
2개동,2개동,47+47,47,159.1,220,26,37580,400.0,13868,51448,894,9.51,0.107,17.9,0.22,2,3.308,11.54,47층 400㎡(34.6×11.5m) + 47층 400㎡(34.6×11.5m)
단일,1a 방위·위치,47,47,159.1,220,31,37580,400.0,9631,47211,866,9.22,0.077,,,1,3.246,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,44+44,44,149.2,220,25,37580,400.0,11928,49508,940,10.01,0.18,4.3,0.06,2,3.312,16.87,44층 427㎡(25.3×16.9m) + 44층 427㎡(25.3×16.9m)
2개동,2개동,38+38,38,129.4,220,21,37580,400.0,11439,49019,1085,11.55,0.18,18.0,0.28,2,3.345,15.72,38층 494㎡(31.4×15.7m) + 38층 494㎡(31.4×15.7m)
3개동,3개동,38+38+38,38,129.4,220,20,37580,400.0,16550,54130,1128,12.01,0.213,4.3,0.07,3,3.329,9.08,38층 330㎡(36.3×9.1m) + 38층 330㎡(36.3×9.1m) + 38층 330㎡(36.3×9.1m)
단일,1a 방위·위치,47,47,159.1,221,21,37580,400.0,9631,47211,866,9.22,0.118,,,1,3.464,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,44+44,44,149.2,221,26,37580,400.0,12868,50448,948,10.09,0.209,4.3,0.06,2,3.409,13.07,44층 427㎡(32.7×13.1m) + 44층 427㎡(32.7×13.1m)
2개동,2개동,41+41,41,139.3,221,30,37580,400.0,12900,50480,1017,10.83,0.132,9.0,0.13,2,3.35,12.36,41층 458㎡(37.1×12.4m) + 41층 458㎡(37.1×12.4m)
3개동,3개동,41+41+41,41,139.3,221,25,37580,400.0,14789,52369,1031,10.97,0.078,4.3,0.06,3,3.303,12.36,41층 306㎡(24.7×12.4m) + 41층 306㎡(24.7×12.4m) + 41층 306㎡(24.7×12.4m)
2개동,2개동,38+38,38,129.4,221,30,37580,400.0,11439,49019,1085,11.55,0.224,15.4,0.24,2,3.371,15.72,38층 494㎡(31.4×15.7m) + 38층 494㎡(31.4×15.7m)
3개동,3개동,38+38+38,38,129.4,221,18,37580,400.0,16550,54130,1128,12.01,0.197,4.3,0.07,3,3.299,9.08,38층 330㎡(36.3×9.1m) + 38층 330㎡(36.3×9.1m) + 38층 330㎡(36.3×9.1m)
3개동,3개동,38+38+38,38,129.4,221,16,37580,400.0,15366,52946,1118,11.9,0.062,6.0,0.09,3,3.255,10.48,38층 330㎡(31.4×10.5m) + 38층 330㎡(31.4×10.5m) + 38층 330㎡(31.4×10.5m)
2개동,2개동,55+55,55,185.5,222,25,37580,400.0,15076,52656,771,8.2,0.121,19.5,0.21,2,3.368,10.67,55층 342㎡(32.0×10.7m) + 55층 342㎡(32.0×10.7m)
2개동,2개동,53+53,53,178.9,222,29,37580,400.0,13656,51236,791,8.42,0.086,13.0,0.15,2,3.329,13.31,53층 355㎡(26.6×13.3m) + 53층 355㎡(26.6×13.3m)
단일,1a 방위·위치,47,47,159.1,222,31,37580,400.0,9631,47211,866,9.22,0.12,,,1,3.417,16.33,47층 800㎡(49.0×16.3m)
단일,1a 방위·위치,47,47,159.1,222,30,37580,400.0,9631,47211,866,9.22,0.106,,,1,3.366,16.33,47층 800㎡(49.0×16.3m)
3개동,3개동,38+38+38,38,129.4,222,21,37580,400.0,14198,51778,1107,11.79,0.028,13.7,0.21,3,3.329,12.84,38층 330㎡(25.7×12.8m) + 38층 330㎡(25.7×12.8m) + 38층 330㎡(25.7×12.8m)
단일,1a 방위·위치,47,47,159.1,223,31,37580,400.0,9631,47211,866,9.22,0.088,,,1,3.403,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,44+44,44,149.2,223,28,37580,400.0,13391,50971,952,10.13,0.297,4.3,0.06,2,3.362,11.93,44층 427㎡(35.8×11.9m) + 44층 427㎡(35.8×11.9m)
2개동,2개동,44+44,44,149.2,223,21,37580,400.0,12868,50448,948,10.09,0.038,13.6,3.39,2,3.358,13.07,44층 427㎡(32.7×13.1m) + 44층 427㎡(32.7×13.1m)
3개동,3개동,41+41+41,41,139.3,223,19,37580,400.0,15384,52964,1036,11.02,0.09,6.0,0.09,3,3.3,11.05,41층 306㎡(27.6×11.1m) + 41층 306㎡(27.6×11.1m) + 41층 306㎡(27.6×11.1m)
3개동,3개동,38+38+38,38,129.4,223,25,37580,400.0,15366,52946,1118,11.9,0.145,6.0,0.09,3,3.321,10.48,38층 330㎡(31.4×10.5m) + 38층 330㎡(31.4×10.5m) + 38층 330㎡(31.4×10.5m)
3개동,3개동,38+38+38,38,129.4,223,16,37580,400.0,16550,54130,1128,12.01,0.184,6.0,0.09,3,3.278,9.08,38층 330㎡(36.3×9.1m) + 38층 330㎡(36.3×9.1m) + 38층 330㎡(36.3×9.1m)
2개동,2개동,53+53,53,178.9,224,22,37580,400.0,13176,50756,788,8.39,0.146,9.0,0.1,2,3.285,15.37,53층 355㎡(23.1×15.4m) + 53층 355㎡(23.1×15.4m)
2개동,2개동,50+50,50,169.0,224,22,37580,400.0,16505,54085,858,9.13,0.089,22.3,0.26,2,3.298,8.67,50층 376㎡(43.3×8.7m) + 50층 376㎡(43.3×8.7m)
단일,1a 방위·위치,47,47,159.1,224,25,37580,400.0,9631,47211,866,9.22,0.161,,,1,3.385,16.33,47층 800㎡(49.0×16.3m)
단일,1a 방위·위치,47,47,159.1,224,21,37580,400.0,9631,47211,866,9.22,0.138,,,1,3.384,16.33,47층 800㎡(49.0×16.3m)
단일,1a 방위·위치,47,47,159.1,224,32,37580,400.0,9631,47211,866,9.22,0.028,,,1,3.278,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,44+44,44,149.2,224,30,37580,400.0,14431,52011,959,10.21,0.14,19.6,0.26,2,3.383,10.33,44층 427㎡(41.3×10.3m) + 44층 427㎡(41.3×10.3m)
3개동,3개동,44+44+44,44,149.2,224,22,37580,400.0,16619,54199,974,10.37,0.109,4.3,0.06,3,3.328,9.74,44층 285㎡(29.2×9.7m) + 44층 285㎡(29.2×9.7m) + 44층 285㎡(29.2×9.7m)
3개동,3개동,41+41+41,41,139.3,224,21,37580,400.0,15384,52964,1036,11.02,0.052,13.5,0.19,3,3.33,11.05,41층 306㎡(27.6×11.1m) + 41층 306㎡(27.6×11.1m) + 41층 306㎡(27.6×11.1m)
2개동,2개동,38+38,38,129.4,224,16,37580,400.0,11033,48613,1082,11.51,0.071,19.0,0.29,2,3.329,18.16,38층 494㎡(27.2×18.2m) + 38층 494㎡(27.2×18.2m)
3개동,3개동,38+38+38,38,129.4,224,18,37580,400.0,15366,52946,1118,11.9,0.098,4.3,0.07,3,3.279,10.48,38층 330㎡(31.4×10.5m) + 38층 330㎡(31.4×10.5m) + 38층 330㎡(31.4×10.5m)
2개동,2개동,55+55,55,185.5,225,30,37580,400.0,16239,53819,778,8.28,0.186,18.0,0.19,2,3.347,9.24,55층 342㎡(37.0×9.2m) + 55층 342㎡(37.0×9.2m)
2개동,2개동,53+53,53,178.9,225,28,37580,400.0,13656,51236,791,8.42,0.086,13.0,0.15,2,3.305,13.31,53층 355㎡(26.6×13.3m) + 53층 355㎡(26.6×13.3m)
2개동,2개동,50+50,50,169.0,225,32,37580,400.0,12771,50351,833,8.86,0.088,18.1,0.21,2,3.343,15.83,50층 376㎡(23.7×15.8m) + 50층 376㎡(23.7×15.8m)
단일,1a 방위·위치,47,47,159.1,225,31,37580,400.0,9631,47211,866,9.22,0.088,,,1,3.42,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,44+44,44,149.2,225,23,37580,400.0,14431,52011,959,10.21,0.047,21.1,0.28,2,3.363,10.33,44층 427㎡(41.3×10.3m) + 44층 427㎡(41.3×10.3m)
2개동,2개동,44+44,44,149.2,225,23,37580,400.0,11928,49508,940,10.01,0.173,4.3,0.06,2,3.297,16.87,44층 427㎡(25.3×16.9m) + 44층 427㎡(25.3×16.9m)
2개동,2개동,41+41,41,139.3,225,29,37580,400.0,11910,49490,1009,10.74,0.108,15.1,0.22,2,3.344,15.14,41층 458㎡(30.3×15.1m) + 41층 458㎡(30.3×15.1m)
3개동,3개동,41+41+41,41,139.3,225,20,37580,400.0,14273,51853,1027,10.93,0.027,6.6,1.65,3,3.329,14.27,41층 306㎡(21.4×14.3m) + 41층 306㎡(21.4×14.3m) + 41층 306㎡(21.4×14.3m)
2개동,2개동,38+38,38,129.4,225,20,37580,400.0,13359,50939,1102,11.73,0.068,28.3,0.44,2,3.367,11.12,38층 494㎡(44.5×11.1m) + 38층 494㎡(44.5×11.1m)
3개동,3개동,38+38+38,38,129.4,225,20,37580,400.0,14198,51778,1107,11.79,0.066,6.0,0.09,3,3.285,12.84,38층 330㎡(25.7×12.8m) + 38층 330㎡(25.7×12.8m) + 38층 330㎡(25.7×12.8m)
2개동,2개동,55+55,55,185.5,226,26,37580,400.0,15076,52656,771,8.2,0.097,13.0,0.14,2,3.259,10.67,55층 342㎡(32.0×10.7m) + 55층 342㎡(32.0×10.7m)
2개동,2개동,53+53,53,178.9,226,32,37580,400.0,14782,52362,798,8.49,0.13,15.7,0.18,2,3.36,10.87,53층 355㎡(32.6×10.9m) + 53층 355㎡(32.6×10.9m)
2개동,2개동,53+53,53,178.9,226,26,37580,400.0,15923,53503,805,8.57,0.216,13.0,0.15,2,3.319,9.41,53층 355㎡(37.7×9.4m) + 53층 355㎡(37.7×9.4m)
2개동,2개동,50+50,50,169.0,226,28,37580,400.0,12771,50351,833,8.86,0.131,6.0,0.07,2,3.352,15.83,50층 376㎡(23.7×15.8m) + 50층 376㎡(23.7×15.8m)
2개동,2개동,50+50,50,169.0,226,29,37580,400.0,14331,51911,843,8.97,0.236,9.0,0.11,2,3.334,11.19,50층 376㎡(33.6×11.2m) + 50층 376㎡(33.6×11.2m)
단일,1a 방위·위치,47,47,159.1,226,25,37580,400.0,9631,47211,866,9.22,0.127,,,1,3.459,16.33,47층 800㎡(49.0×16.3m)
단일,1a 방위·위치,47,47,159.1,226,21,37580,400.0,9631,47211,866,9.22,0.123,,,1,3.406,16.33,47층 800㎡(49.0×16.3m)
단일,1a 방위·위치,47,47,159.1,226,28,37580,400.0,9631,47211,866,9.22,0.221,,,1,3.356,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,41+41,41,139.3,226,30,37580,400.0,12395,49975,1013,10.79,0.17,13.0,0.19,2,3.343,13.54,41층 458㎡(33.8×13.5m) + 41층 458㎡(33.8×13.5m)
2개동,2개동,38+38,38,129.4,226,21,37580,400.0,11439,49019,1085,11.55,0.182,9.0,0.14,2,3.296,15.72,38층 494㎡(31.4×15.7m) + 38층 494㎡(31.4×15.7m)
3개동,3개동,38+38+38,38,129.4,226,31,37580,400.0,16550,54130,1128,12.01,0.301,4.3,0.07,3,3.293,9.08,38층 330㎡(36.3×9.1m) + 38층 330㎡(36.3×9.1m) + 38층 330㎡(36.3×9.1m)
2개동,2개동,38+38,38,129.4,226,20,37580,400.0,11033,48613,1082,11.51,0.12,9.0,0.14,2,3.282,18.16,38층 494㎡(27.2×18.2m) + 38층 494㎡(27.2×18.2m)
2개동,2개동,38+38,38,129.4,226,21,37580,400.0,11907,49487,1089,11.6,0.17,13.0,0.2,2,3.281,14.06,38층 494㎡(35.2×14.1m) + 38층 494㎡(35.2×14.1m)
3개동,3개동,38+38+38,38,129.4,226,18,37580,400.0,14771,52351,1113,11.84,0.106,4.3,0.07,3,3.26,11.48,38층 330㎡(28.7×11.5m) + 38층 330㎡(28.7×11.5m) + 38층 330㎡(28.7×11.5m)
2개동,2개동,53+53,53,178.9,227,30,37580,400.0,13176,50756,788,8.39,0.149,11.9,0.13,2,3.398,15.37,53층 355㎡(23.1×15.4m) + 53층 355㎡(23.1×15.4m)
2개동,2개동,53+53,53,178.9,227,26,37580,400.0,14782,52362,798,8.49,0.085,15.7,0.18,2,3.384,10.87,53층 355㎡(32.6×10.9m) + 53층 355㎡(32.6×10.9m)
단일,1a 방위·위치,47,47,159.1,227,20,37580,400.0,9631,47211,866,9.22,0.058,,,1,3.353,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,44+44,44,149.2,227,20,37580,400.0,14431,52011,959,10.21,0.135,21.1,0.28,2,3.35,10.33,44층 427㎡(41.3×10.3m) + 44층 427㎡(41.3×10.3m)
3개동,3개동,41+41+41,41,139.3,227,23,37580,400.0,17232,54812,1051,11.18,0.258,4.3,0.06,3,3.308,8.74,41층 306㎡(35.0×8.7m) + 41층 306㎡(35.0×8.7m) + 41층 306㎡(35.0×8.7m)
3개동,3개동,38+38+38,38,129.4,227,20,37580,400.0,16550,54130,1128,12.01,0.2,6.0,0.09,3,3.297,9.08,38층 330㎡(36.3×9.1m) + 38층 330㎡(36.3×9.1m) + 38층 330㎡(36.3×9.1m)
2개동,2개동,55+55,55,185.5,228,24,37580,400.0,14492,52072,767,8.17,0.111,21.5,0.23,2,3.361,11.69,55층 342㎡(29.2×11.7m) + 55층 342㎡(29.2×11.7m)
2개동,2개동,53+53,53,178.9,228,23,37580,400.0,13656,51236,791,8.42,0.064,9.0,2.26,2,3.415,13.31,53층 355㎡(26.6×13.3m) + 53층 355㎡(26.6×13.3m)
2개동,2개동,50+50,50,169.0,228,28,37580,400.0,13774,51354,839,8.93,0.168,14.5,0.17,2,3.404,12.26,50층 376㎡(30.7×12.3m) + 50층 376㎡(30.7×12.3m)
단일,1a 방위·위치,47,47,159.1,228,24,37580,400.0,9631,47211,866,9.22,0.038,,,1,3.447,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,47+47,47,159.1,228,30,37580,400.0,12807,50387,886,9.43,0.13,14.5,0.18,2,3.402,14.14,47층 400㎡(28.3×14.1m) + 47층 400㎡(28.3×14.1m)
3개동,3개동,44+44+44,44,149.2,228,20,37580,400.0,14827,52407,960,10.22,0.034,6.6,1.64,3,3.325,13.78,44층 285㎡(20.7×13.8m) + 44층 285㎡(20.7×13.8m) + 44층 285㎡(20.7×13.8m)
3개동,3개동,41+41+41,41,139.3,228,18,37580,400.0,17232,54812,1051,11.18,0.074,6.0,0.09,3,3.263,8.74,41층 306㎡(35.0×8.7m) + 41층 306㎡(35.0×8.7m) + 41층 306㎡(35.0×8.7m)
2개동,2개동,38+38,38,129.4,228,19,37580,400.0,12393,49973,1094,11.64,0.209,13.0,0.2,2,3.319,12.84,38층 494㎡(38.5×12.8m) + 38층 494㎡(38.5×12.8m)
3개동,3개동,38+38+38,38,129.4,228,26,37580,400.0,16550,54130,1128,12.01,0.071,6.0,0.09,3,3.294,9.08,38층 330㎡(36.3×9.1m) + 38층 330㎡(36.3×9.1m) + 38층 330㎡(36.3×9.1m)
2개동,2개동,38+38,38,129.4,228,18,37580,400.0,15173,52753,1118,11.9,0.045,27.1,0.42,2,3.26,9.08,38층 494㎡(54.5×9.1m) + 38층 494㎡(54.5×9.1m)
2개동,2개동,50+50,50,169.0,229,26,37580,400.0,15439,53019,851,9.05,0.095,19.0,0.22,2,3.346,9.69,50층 376㎡(38.8×9.7m) + 50층 376㎡(38.8×9.7m)
단일,1a 방위·위치,47,47,159.1,229,21,37580,400.0,9631,47211,866,9.22,0.037,,,1,3.422,16.33,47층 800㎡(49.0×16.3m)
단일,1a 방위·위치,47,47,159.1,229,17,37580,400.0,9631,47211,866,9.22,0.05,,,1,3.357,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,41+41,41,139.3,229,22,37580,400.0,12395,49975,1013,10.79,0.117,19.0,0.27,2,3.344,13.54,41층 458㎡(33.8×13.5m) + 41층 458㎡(33.8×13.5m)
3개동,3개동,41+41+41,41,139.3,229,31,37580,400.0,17232,54812,1051,11.18,0.187,4.3,0.06,3,3.329,8.74,41층 306㎡(35.0×8.7m) + 41층 306㎡(35.0×8.7m) + 41층 306㎡(35.0×8.7m)
2개동,2개동,50+50,50,169.0,230,21,37580,400.0,13237,50817,836,8.9,0.053,13.0,3.26,2,3.406,13.71,50층 376㎡(27.4×13.7m) + 50층 376㎡(27.4×13.7m)
2개동,2개동,50+50,50,169.0,230,32,37580,400.0,14331,51911,843,8.97,0.232,9.0,0.11,2,3.319,11.19,50층 376㎡(33.6×11.2m) + 50층 376㎡(33.6×11.2m)
2개동,2개동,50+50,50,169.0,230,30,37580,400.0,13237,50817,836,8.9,0.077,13.0,0.15,2,3.277,13.71,50층 376㎡(27.4×13.7m) + 50층 376㎡(27.4×13.7m)
단일,1a 방위·위치,47,47,159.1,230,26,37580,400.0,9631,47211,866,9.22,0.09,,,1,3.235,16.33,47층 800㎡(49.0×16.3m)
3개동,3개동,41+41+41,41,139.3,230,19,37580,400.0,14273,51853,1027,10.93,0.035,6.6,1.65,3,3.268,14.27,41층 306㎡(21.4×14.3m) + 41층 306㎡(21.4×14.3m) + 41층 306㎡(21.4×14.3m)
2개동,2개동,38+38,38,129.4,230,19,37580,400.0,11439,49019,1085,11.55,0.116,21.5,0.33,2,3.36,15.72,38층 494㎡(31.4×15.7m) + 38층 494㎡(31.4×15.7m)
3개동,3개동,38+38+38,38,129.4,230,26,37580,400.0,16550,54130,1128,12.01,0.162,9.0,0.14,3,3.272,9.08,38층 330㎡(36.3×9.1m) + 38층 330㎡(36.3×9.1m) + 38층 330㎡(36.3×9.1m)
3개동,3개동,38+38+38,38,129.4,230,25,37580,400.0,14198,51778,1107,11.79,0.147,6.0,0.09,3,3.261,12.84,38층 330㎡(25.7×12.8m) + 38층 330㎡(25.7×12.8m) + 38층 330㎡(25.7×12.8m)
3개동,3개동,38+38+38,38,129.4,230,21,37580,400.0,15366,52946,1118,11.9,0.165,4.3,0.07,3,3.242,10.48,38층 330㎡(31.4×10.5m) + 38층 330㎡(31.4×10.5m) + 38층 330㎡(31.4×10.5m)
2개동,2개동,55+55,55,185.5,231,29,37580,400.0,14492,52072,767,8.17,0.163,9.0,0.1,2,3.287,11.69,55층 342㎡(29.2×11.7m) + 55층 342㎡(29.2×11.7m)
2개동,2개동,50+50,50,169.0,231,20,37580,400.0,14331,51911,843,8.97,0.07,19.0,0.22,2,3.36,11.19,50층 376㎡(33.6×11.2m) + 50층 376㎡(33.6×11.2m)
2개동,2개동,47+47,47,159.1,231,27,37580,400.0,12807,50387,886,9.43,0.106,13.0,0.16,2,3.338,14.14,47층 400㎡(28.3×14.1m) + 47층 400㎡(28.3×14.1m)
단일,1a 방위·위치,47,47,159.1,231,30,37580,400.0,9631,47211,866,9.22,0.089,,,1,3.201,16.33,47층 800㎡(49.0×16.3m)
3개동,3개동,41+41+41,41,139.3,231,17,37580,400.0,16002,53582,1041,11.08,0.17,4.3,0.06,3,3.257,10.09,41층 306㎡(30.3×10.1m) + 41층 306㎡(30.3×10.1m) + 41층 306㎡(30.3×10.1m)
3개동,3개동,41+41+41,41,139.3,231,25,37580,400.0,17232,54812,1051,11.18,0.17,4.3,0.06,3,3.245,8.74,41층 306㎡(35.0×8.7m) + 41층 306㎡(35.0×8.7m) + 41층 306㎡(35.0×8.7m)
2개동,2개동,38+38,38,129.4,231,20,37580,400.0,11033,48613,1082,11.51,0.116,13.0,0.2,2,3.306,18.16,38층 494㎡(27.2×18.2m) + 38층 494㎡(27.2×18.2m)
2개동,2개동,55+55,55,185.5,232,21,37580,400.0,13929,51509,764,8.13,0.044,19.0,4.75,2,3.397,13.07,55층 342㎡(26.1×13.1m) + 55층 342㎡(26.1×13.1m)
2개동,2개동,55+55,55,185.5,232,24,37580,400.0,14492,52072,767,8.17,0.199,13.0,0.14,2,3.327,11.69,55층 342㎡(29.2×11.7m) + 55층 342㎡(29.2×11.7m)
2개동,2개동,53+53,53,178.9,232,28,37580,400.0,13176,50756,788,8.39,0.145,4.3,0.05,2,3.37,15.37,53층 355㎡(23.1×15.4m) + 53층 355㎡(23.1×15.4m)
2개동,2개동,53+53,53,178.9,232,31,37580,400.0,15923,53503,805,8.57,0.181,9.0,0.1,2,3.341,9.41,53층 355㎡(37.7×9.4m) + 53층 355㎡(37.7×9.4m)
2개동,2개동,50+50,50,169.0,232,23,37580,400.0,15439,53019,851,9.05,0.056,22.7,0.27,2,3.356,9.69,50층 376㎡(38.8×9.7m) + 50층 376㎡(38.8×9.7m)
2개동,2개동,50+50,50,169.0,232,24,37580,400.0,12771,50351,833,8.86,0.133,9.0,0.11,2,3.26,15.83,50층 376㎡(23.7×15.8m) + 50층 376㎡(23.7×15.8m)
단일,1a 방위·위치,47,47,159.1,232,31,37580,400.0,9631,47211,866,9.22,0.031,,,1,3.409,16.33,47층 800㎡(49.0×16.3m)
단일,1a 방위·위치,47,47,159.1,232,21,37580,400.0,9631,47211,866,9.22,0.172,,,1,3.394,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,47+47,47,159.1,232,28,37580,400.0,15976,53556,909,9.67,0.07,21.4,0.27,2,3.177,8.94,47층 400㎡(44.7×8.9m) + 47층 400㎡(44.7×8.9m)
2개동,2개동,44+44,44,149.2,232,30,37580,400.0,12868,50448,948,10.09,0.271,6.0,0.08,2,3.343,13.07,44층 427㎡(32.7×13.1m) + 44층 427㎡(32.7×13.1m)
3개동,3개동,38+38+38,38,129.4,232,27,37580,400.0,16550,54130,1128,12.01,0.139,6.0,0.09,3,3.273,9.08,38층 330㎡(36.3×9.1m) + 38층 330㎡(36.3×9.1m) + 38층 330㎡(36.3×9.1m)
3개동,3개동,38+38+38,38,129.4,232,20,37580,400.0,15366,52946,1118,11.9,0.246,6.0,0.09,3,3.272,10.48,38층 330㎡(31.4×10.5m) + 38층 330㎡(31.4×10.5m) + 38층 330㎡(31.4×10.5m)
2개동,2개동,53+53,53,178.9,233,31,37580,400.0,13656,51236,791,8.42,0.15,9.0,0.1,2,3.34,13.31,53층 355㎡(26.6×13.3m) + 53층 355㎡(26.6×13.3m)
2개동,2개동,50+50,50,169.0,233,26,37580,400.0,12771,50351,833,8.86,0.109,6.7,1.67,2,3.391,15.83,50층 376㎡(23.7×15.8m) + 50층 376㎡(23.7×15.8m)
단일,1a 방위·위치,47,47,159.1,233,21,37580,400.0,9631,47211,866,9.22,0.063,,,1,3.379,16.33,47층 800㎡(49.0×16.3m)
3개동,3개동,44+44+44,44,149.2,233,26,37580,400.0,15979,53559,969,10.32,0.148,4.3,0.06,3,3.296,10.67,44층 285㎡(26.7×10.7m) + 44층 285㎡(26.7×10.7m) + 44층 285㎡(26.7×10.7m)
2개동,2개동,41+41,41,139.3,233,30,37580,400.0,11488,49068,1006,10.71,0.262,6.0,0.09,2,3.314,17.48,41층 458㎡(26.2×17.5m) + 41층 458㎡(26.2×17.5m)
3개동,3개동,38+38+38,38,129.4,233,27,37580,400.0,15366,52946,1118,11.9,0.251,6.0,0.09,3,3.254,10.48,38층 330㎡(31.4×10.5m) + 38층 330㎡(31.4×10.5m) + 38층 330㎡(31.4×10.5m)
2개동,2개동,55+55,55,185.5,234,25,37580,400.0,13929,51509,764,8.13,0.109,13.8,0.15,2,3.371,13.07,55층 342㎡(26.1×13.1m) + 55층 342㎡(26.1×13.1m)
2개동,2개동,55+55,55,185.5,234,31,37580,400.0,13441,51021,761,8.1,0.062,9.0,0.1,2,3.303,15.09,55층 342㎡(22.6×15.1m) + 55층 342㎡(22.6×15.1m)
2개동,2개동,53+53,53,178.9,234,31,37580,400.0,13176,50756,788,8.39,0.092,9.0,0.1,2,3.256,15.37,53층 355㎡(23.1×15.4m) + 53층 355㎡(23.1×15.4m)
2개동,2개동,50+50,50,169.0,234,26,37580,400.0,14331,51911,843,8.97,0.119,16.0,0.19,2,3.326,11.19,50층 376㎡(33.6×11.2m) + 50층 376㎡(33.6×11.2m)
단일,1a 방위·위치,47,47,159.1,234,27,37580,400.0,9631,47211,866,9.22,0.101,,,1,3.41,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,47+47,47,159.1,234,24,37580,400.0,14942,52522,902,9.6,0.053,20.6,0.26,2,3.352,10.0,47층 400㎡(40.0×10.0m) + 47층 400㎡(40.0×10.0m)
2개동,2개동,47+47,47,159.1,234,27,37580,400.0,13868,51448,894,9.51,0.151,17.9,0.22,2,3.338,11.54,47층 400㎡(34.6×11.5m) + 47층 400㎡(34.6×11.5m)
단일,1a 방위·위치,47,47,159.1,234,26,37580,400.0,9631,47211,866,9.22,0.085,,,1,3.229,16.33,47층 800㎡(49.0×16.3m)
2개동,2개동,41+41,41,139.3,234,24,37580,400.0,14869,52449,1033,11.0,0.232,9.0,0.13,2,3.258,9.57,41층 458㎡(47.9×9.6m) + 41층 458㎡(47.9×9.6m)
2개동,2개동,38+38,38,129.4,234,31,37580,400.0,11439,49019,1085,11.55,0.198,14.0,0.22,2,3.328,15.72,38층 494㎡(31.4×15.7m) + 38층 494㎡(31.4×15.7m)
3개동,3개동,38+38+38,38,129.4,234,26,37580,400.0,16550,54130,1128,12.01,0.288,6.0,0.09,3,3.272,9.08,38층 330㎡(36.3×9.1m) + 38층 330㎡(36.3×9.1m) + 38층 330㎡(36.3×9.1m)
