family,stage,floors,top_floors,height_m,new_fail,new_ok,new_fail_bld,new_ok_bld,new_fail_pg,gfa_m2,far_pct,service_m2,real_m2,coverage_m2,bcr_pct,daylight_ratio,dong_gap_m,dong_gap_ratio,n_dong,mean_total_h,min_short_m,label
쌍둥이,3 쌍둥이,53+50,53,178.9,114,34,66,11,48,37580,400.0,15628,53208,823,8.76,0.026,4.7,0.05,2,3.379,8.67,53층 425㎡(41.3×10.3m) + 50층 301㎡(34.7×8.7m)
단일+저층부,2 저층부,50,50,169.0,115,44,66,19,49,37580,400.0,9201,46781,4129,43.95,0.16,inf,inf,2,3.586,13.47,50층 544㎡(40.4×13.5m) + 저층부 3층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,50,50,169.0,116,42,66,20,50,37580,400.0,9018,46598,2602,27.7,0.177,inf,inf,2,3.569,12.48,50층 467㎡(37.4×12.5m) + 저층부 7층 2500㎡(59.2×42.3m)
단일+저층부,2 저층부,44,44,149.2,116,36,66,15,50,37580,400.0,8530,46110,4129,43.95,0.138,inf,inf,2,3.552,10.62,44층 451㎡(42.5×10.6m) + 저층부 5층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,53,53,178.9,116,38,66,18,50,37580,400.0,9185,46765,4133,43.99,0.06,inf,inf,2,3.546,12.12,53층 440㎡(36.3×12.1m) + 저층부 4층 4000㎡(84.9×47.1m)
단일+저층부,2 저층부,53,53,178.9,117,47,66,22,51,37580,400.0,9756,47336,4129,43.95,0.095,inf,inf,2,3.546,13.9,53층 580㎡(41.7×13.9m) + 저층부 2층 4000㎡(74.8×53.5m)
타워+저층별동,5 저층별동,41,41,139.3,121,23,66,12,55,37580,400.0,9725,47305,1539,16.38,0.123,7.1,0.1,2,3.441,16.47,41층 814㎡(49.4×16.5m) + 저층부 7층 600㎡(42.4×14.1m)
타워+저층별동,5 저층별동,55,55,185.5,123,21,66,14,57,37580,400.0,12190,49770,1340,14.27,0.033,4.3,0.05,2,3.468,12.32,55층 607㎡(49.3×12.3m) + 저층부 7층 600㎡(60.0×10.0m)
타워+저층별동,5 저층별동,41,41,139.3,99,36,67,22,32,37580,400.0,10394,47974,1544,16.43,0.048,24.0,0.34,2,3.605,14.27,41층 814㎡(57.1×14.3m) + 저층부 7층 600㎡(42.4×14.1m)
타워+저층별동,5 저층별동,53,53,178.9,106,38,67,22,39,37580,400.0,12006,49586,1790,19.05,0.045,23.4,0.26,2,3.604,11.42,53층 652㎡(57.1×11.4m) + 저층부 3층 1000㎡(44.7×22.4m)
타워+저층별동,5 저층별동,55,55,185.5,106,38,67,22,39,37580,400.0,12324,49904,1378,14.66,0.044,18.6,0.2,2,3.599,11.41,55층 651㎡(57.0×11.4m) + 저층부 3층 600㎡(42.4×14.1m)
단일+저층부,2 저층부,53,53,178.9,107,40,67,22,40,37580,400.0,10114,47694,4129,43.95,0.054,inf,inf,2,3.653,11.31,53층 512㎡(45.2×11.3m) + 저층부 3층 4000㎡(74.8×53.5m)
타워+저층별동,5 저층별동,53,53,178.9,107,38,67,22,40,37580,400.0,11952,49532,1810,19.26,0.04,15.4,0.17,2,3.598,11.59,53층 671㎡(57.9×11.6m) + 저층부 2층 1000㎡(44.7×22.4m)
타워+저층별동,5 저층별동,53,53,178.9,107,38,67,22,40,37580,400.0,11985,49565,1411,15.02,0.037,12.0,0.13,2,3.592,11.72,53층 686㎡(58.6×11.7m) + 저층부 2층 600㎡(34.6×17.3m)
타워+저층별동,5 저층별동,53,53,178.9,107,38,67,22,40,37580,400.0,11985,49565,1411,15.02,0.037,27.8,0.31,2,3.592,11.72,53층 686㎡(58.6×11.7m) + 저층부 2층 600㎡(34.6×17.3m)
단일,1b 층수·세장비,53,53,178.9,108,37,67,22,41,37580,400.0,10255,47835,772,8.21,0.031,,,1,3.625,15.37,53층 709㎡(46.1×15.4m)
단일,1b 층수·세장비,55,55,185.5,108,37,67,22,41,37580,400.0,9644,47224,740,7.87,0.041,,,1,3.619,18.48,55층 683㎡(37.0×18.5m)
단일+저층부,2 저층부,53,53,178.9,110,32,67,20,43,37580,400.0,8821,46401,4133,43.99,0.086,inf,inf,2,3.683,11.05,53층 366㎡(33.1×11.0m) + 저층부 5층 4000㎡(84.9×47.1m)
단일+저층부,2 저층부,55,55,185.5,112,29,67,16,45,37580,400.0,9507,47087,4133,43.99,0.107,inf,inf,2,3.622,9.38,55층 352㎡(37.5×9.4m) + 저층부 5층 4000㎡(84.9×47.1m)
단일+저층부,2 저층부,53,53,178.9,115,45,67,21,48,37580,400.0,9852,47432,4133,43.99,0.147,inf,inf,2,3.611,8.56,53층 366㎡(42.8×8.6m) + 저층부 5층 4000㎡(84.9×47.1m)
단일+저층부,2 저층부,47,47,159.1,115,44,67,19,48,37580,400.0,8636,46216,4129,43.95,0.18,inf,inf,2,3.59,12.93,47층 502㎡(38.8×12.9m) + 저층부 4층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,50,50,169.0,116,46,67,21,49,37580,400.0,8892,46472,4129,43.95,0.154,inf,inf,2,3.592,12.51,50층 469㎡(37.5×12.5m) + 저층부 4층 4000㎡(74.8×53.5m)
쌍둥이,3 쌍둥이,53+44,53,178.9,116,32,67,11,49,37580,400.0,15171,52751,867,9.23,0.052,4.5,0.05,2,3.39,9.24,53층 425㎡(41.3×10.3m) + 44층 342㎡(37.0×9.2m)
쌍둥이,3 쌍둥이,50+47,50,169.0,116,32,67,11,49,37580,400.0,15140,52720,871,9.27,0.052,4.5,0.05,2,3.388,8.94,50층 451㎡(42.5×10.6m) + 47층 320㎡(35.8×8.9m)
단일+저층부,2 저층부,50,50,169.0,118,36,67,15,51,37580,400.0,9045,46625,4129,43.95,0.168,inf,inf,2,3.572,9.88,50층 391㎡(39.5×9.9m) + 저층부 5층 4000㎡(74.8×53.5m)
쌍둥이,3 쌍둥이,47+38,47,159.1,118,30,67,10,51,37580,400.0,14013,51593,961,10.22,0.068,4.0,0.05,2,3.401,8.61,47층 560㎡(47.3×11.8m) + 38층 297㎡(34.4×8.6m)
단일,1a 방위·위치,47,47,159.1,121,39,67,18,54,37580,400.0,9631,47211,866,9.22,0.081,,,1,3.506,16.33,47층 800㎡(49.0×16.3m)
단일,1b 층수·세장비,44,44,149.2,105,31,68,10,37,37580,400.0,8270,45850,915,9.74,0.083,,,1,3.466,23.86,44층 854㎡(35.8×23.9m)
단일+저층부,2 저층부,38,38,129.4,108,41,68,22,40,37580,400.0,7543,45123,4129,43.95,0.109,inf,inf,2,3.628,13.33,38층 533㎡(40.0×13.3m) + 저층부 5층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,50,50,169.0,110,33,68,20,42,37580,400.0,9534,47114,4129,43.95,0.057,inf,inf,2,3.692,8.84,50층 391㎡(44.2×8.8m) + 저층부 5층 4000㎡(74.8×53.5m)
타워+저층별동,5 저층별동,55,55,185.5,112,28,68,21,44,37580,400.0,10952,48532,1680,17.88,0.034,14.2,0.15,2,3.609,13.61,55층 556㎡(40.8×13.6m) + 저층부 7층 1000㎡(44.7×22.4m)
단일+저층부,2 저층부,41,41,139.3,115,40,68,20,47,37580,400.0,8260,45840,4129,43.95,0.182,inf,inf,2,3.598,11.05,41층 488㎡(44.2×11.0m) + 저층부 5층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,55,55,185.5,116,45,68,22,48,37580,400.0,10479,48059,4129,43.95,0.061,inf,inf,2,3.605,9.2,55층 423㎡(46.0×9.2m) + 저층부 4층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,44,44,149.2,116,39,68,20,48,37580,400.0,8057,45637,4129,43.95,0.172,inf,inf,2,3.589,12.26,44층 451㎡(36.8×12.3m) + 저층부 5층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,41,41,139.3,116,23,68,10,48,37580,400.0,7095,44675,4133,43.99,0.28,inf,inf,2,3.584,9.69,41층 282㎡(29.1×9.7m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,2 저층부,55,55,185.5,116,47,68,22,48,37580,400.0,9775,47355,2602,27.7,0.133,inf,inf,2,3.563,12.93,55층 502㎡(38.8×12.9m) + 저층부 5층 2500㎡(59.2×42.3m)
단일+저층부,2 저층부,50,50,169.0,117,44,68,19,49,37580,400.0,8892,46472,4129,43.95,0.177,inf,inf,2,3.592,12.51,50층 469㎡(37.5×12.5m) + 저층부 4층 4000㎡(74.8×53.5m)
단일,1b 층수·세장비,47,47,159.1,117,33,68,13,49,37580,400.0,8881,46461,861,9.16,0.071,,,1,3.439,19.99,47층 800㎡(40.0×20.0m)
쌍둥이,3 쌍둥이,55+41,55,185.5,117,33,68,11,49,37580,400.0,15071,52651,902,9.6,0.038,4.3,0.05,2,3.393,9.24,55층 342㎡(37.0×9.2m) + 41층 458㎡(42.8×10.7m)
단일+저층부,2 저층부,47,47,159.1,119,44,68,22,51,37580,400.0,8636,46216,4129,43.95,0.153,inf,inf,2,3.587,12.93,47층 502㎡(38.8×12.9m) + 저층부 4층 4000㎡(74.8×53.5m)
단일,1b 층수·세장비,50,50,169.0,122,36,68,12,54,37580,400.0,9553,47133,813,8.66,0.154,,,1,3.503,17.34,50층 752㎡(43.3×17.3m)
단일,1b 층수·세장비,47,47,159.1,122,36,68,12,54,37580,400.0,9249,46829,863,9.19,0.151,,,1,3.497,17.88,47층 800㎡(44.7×17.9m)
단일,1a 방위·위치,47,47,159.1,122,35,68,12,54,37580,400.0,9631,47211,866,9.22,0.125,,,1,3.496,16.33,47층 800㎡(49.0×16.3m)
단일,1b 층수·세장비,44,44,149.2,106,33,69,14,37,37580,400.0,8579,46159,917,9.76,0.051,,,1,3.496,20.67,44층 854㎡(41.3×20.7m)
단일,1b 층수·세장비,53,53,178.9,108,37,69,22,39,37580,400.0,9119,46699,764,8.14,0.051,,,1,3.584,21.74,53층 709㎡(32.6×21.7m)
단일,1b 층수·세장비,55,55,185.5,110,38,69,22,41,37580,400.0,12068,49648,754,8.03,0.037,,,1,3.593,11.69,55층 683㎡(58.4×11.7m)
단일+저층부,2 저층부,41,41,139.3,113,34,69,17,44,37580,400.0,7095,44675,4133,43.99,0.252,inf,inf,2,3.628,9.69,41층 282㎡(29.1×9.7m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,2 저층부,44,44,149.2,115,42,69,18,46,37580,400.0,8586,46166,4133,43.99,0.192,inf,inf,2,3.601,10.62,44층 451㎡(42.5×10.6m) + 저층부 5층 4000㎡(84.9×47.1m)
단일+저층부,2 저층부,44,44,149.2,115,41,69,20,46,37580,400.0,8057,45637,4129,43.95,0.178,inf,inf,2,3.597,12.26,44층 451㎡(36.8×12.3m) + 저층부 5층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,55,55,185.5,118,40,69,20,49,37580,400.0,8915,46495,4129,43.95,0.115,inf,inf,2,3.627,10.83,55층 352㎡(32.5×10.8m) + 저층부 5층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,50,50,169.0,118,39,69,20,49,37580,400.0,9045,46625,4129,43.95,0.094,inf,inf,2,3.618,9.88,50층 391㎡(39.5×9.9m) + 저층부 5층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,53,53,178.9,118,42,69,18,49,37580,400.0,9852,47432,4133,43.99,0.164,inf,inf,2,3.603,8.56,53층 366㎡(42.8×8.6m) + 저층부 5층 4000㎡(84.9×47.1m)
단일+저층부,2 저층부,47,47,159.1,118,40,69,20,49,37580,400.0,8356,45936,4133,43.99,0.176,inf,inf,2,3.599,11.81,47층 419㎡(35.4×11.8m) + 저층부 5층 4000㎡(84.9×47.1m)
단일+저층부,2 저층부,47,47,159.1,118,39,69,20,49,37580,400.0,8301,45881,4129,43.95,0.168,inf,inf,2,3.59,11.81,47층 419㎡(35.4×11.8m) + 저층부 5층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,55,55,185.5,119,38,69,18,50,37580,400.0,9347,46927,4133,43.99,0.118,inf,inf,2,3.553,11.88,55층 423㎡(35.6×11.9m) + 저층부 4층 4000㎡(84.9×47.1m)
단일,1b 층수·세장비,47,47,159.1,122,39,69,18,53,37580,400.0,9249,46829,863,9.19,0.107,,,1,3.508,17.88,47층 800㎡(44.7×17.9m)
단일,1b 층수·세장비,50,50,169.0,123,39,69,18,54,37580,400.0,9553,47133,813,8.66,0.112,,,1,3.511,17.34,50층 752㎡(43.3×17.3m)
단일,1b 층수·세장비,47,47,159.1,124,32,69,12,55,37580,400.0,10391,47971,871,9.27,0.105,,,1,3.465,14.14,47층 800㎡(56.6×14.1m)
단일+저층부,2 저층부,38,38,129.4,101,26,70,13,31,37580,400.0,7123,44703,4129,43.95,0.113,inf,inf,2,3.7,8.79,38층 309㎡(35.2×8.8m) + 저층부 7층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,41,41,139.3,102,15,70,5,32,37580,400.0,7238,44818,4140,44.06,0.163,inf,inf,2,3.58,9.69,41층 282㎡(29.1×9.7m) + 저층부 7층 4000㎡(98.0×40.8m)
단일+저층부,2 저층부,38,38,129.4,107,43,70,22,37,37580,400.0,6889,44469,4133,43.99,0.178,inf,inf,2,3.688,10.15,38층 309㎡(30.4×10.1m) + 저층부 7층 4000㎡(84.9×47.1m)
단일+저층부,2 저층부,47,47,159.1,108,37,70,22,38,37580,400.0,8636,46216,4129,43.95,0.068,inf,inf,2,3.677,12.93,47층 502㎡(38.8×12.9m) + 저층부 4층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,41,41,139.3,108,31,70,11,38,37580,400.0,7238,44818,4140,44.06,0.212,inf,inf,2,3.666,9.69,41층 282㎡(29.1×9.7m) + 저층부 7층 4000㎡(98.0×40.8m)
단일,1b 층수·세장비,38,38,129.4,108,36,70,17,38,37580,400.0,7660,45240,1054,11.22,0.061,,,1,3.47,25.68,38층 989㎡(38.5×25.7m)
쌍둥이,3 쌍둥이,53+53,53,178.9,109,35,70,16,39,37580,400.0,15923,53503,805,8.57,0.031,4.8,0.05,2,3.425,9.41,53층 355㎡(37.7×9.4m) + 53층 355㎡(37.7×9.4m)
단일+저층부,2 저층부,38,38,129.4,111,26,70,12,41,37580,400.0,6812,44392,4129,43.95,0.141,inf,inf,2,3.696,10.15,38층 309㎡(30.4×10.1m) + 저층부 7층 4000㎡(74.8×53.5m)
단일,1b 층수·세장비,53,53,178.9,111,37,70,17,41,37580,400.0,9849,47429,769,8.19,0.058,,,1,3.44,16.84,53층 709㎡(42.1×16.8m)
타워+저층별동,5 저층별동,50,50,169.0,112,36,70,22,42,37580,400.0,10340,47920,1806,19.23,0.024,9.7,0.11,2,3.631,14.96,50층 672㎡(44.9×15.0m) + 저층부 4층 1000㎡(54.8×18.3m)
단일,1a 방위·위치,47,47,159.1,112,37,70,22,42,37580,400.0,9631,47211,866,9.22,0.025,,,1,3.623,16.33,47층 800㎡(49.0×16.3m)
단일+저층부,2 저층부,38,38,129.4,113,28,70,12,43,37580,400.0,6812,44392,4129,43.95,0.21,inf,inf,2,3.681,10.15,38층 309㎡(30.4×10.1m) + 저층부 7층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,50,50,169.0,113,29,70,17,43,37580,400.0,9045,46625,4129,43.95,0.105,inf,inf,2,3.651,9.88,50층 391㎡(39.5×9.9m) + 저층부 5층 4000㎡(74.8×53.5m)
타워+저층별동,5 저층별동,55,55,185.5,114,33,70,22,44,37580,400.0,12107,49687,2136,22.74,0.059,9.4,0.1,2,3.628,9.92,55층 492㎡(49.6×9.9m) + 저층부 7층 1500㎡(54.8×27.4m)
타워+저층별동,5 저층별동,38,38,129.4,115,41,70,22,45,37580,400.0,9943,47523,1606,17.1,0.046,4.6,0.07,2,3.479,14.82,38층 878㎡(59.3×14.8m) + 저층부 7층 600㎡(34.6×17.3m)
단일+저층부,2 저층부,53,53,178.9,118,44,70,21,48,37580,400.0,8821,46401,4133,43.99,0.127,inf,inf,2,3.644,11.05,53층 366㎡(33.1×11.0m) + 저층부 5층 4000㎡(84.9×47.1m)
단일+저층부,2 저층부,53,53,178.9,118,44,70,21,48,37580,400.0,9346,46926,4133,43.99,0.107,inf,inf,2,3.638,9.57,53층 366㎡(38.3×9.6m) + 저층부 5층 4000㎡(84.9×47.1m)
단일+저층부,2 저층부,55,55,185.5,120,40,70,20,50,37580,400.0,8970,46550,4133,43.99,0.164,inf,inf,2,3.6,10.83,55층 352㎡(32.5×10.8m) + 저층부 5층 4000㎡(84.9×47.1m)
단일+저층부,2 저층부,53,53,178.9,120,38,70,17,50,37580,400.0,8766,46346,4129,43.95,0.164,inf,inf,2,3.593,11.05,53층 366㎡(33.1×11.0m) + 저층부 5층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,41,41,139.3,120,25,70,10,50,37580,400.0,7017,44597,4129,43.95,0.227,inf,inf,2,3.582,9.69,41층 282㎡(29.1×9.7m) + 저층부 7층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,41,41,139.3,120,20,70,9,50,37580,400.0,7238,44818,4140,44.06,0.219,inf,inf,2,3.558,9.69,41층 282㎡(29.1×9.7m) + 저층부 7층 4000㎡(98.0×40.8m)
단일+저층부,2 저층부,50,50,169.0,120,36,70,16,50,37580,400.0,9590,47170,4133,43.99,0.1,inf,inf,2,3.55,8.84,50층 391㎡(44.2×8.8m) + 저층부 5층 4000㎡(84.9×47.1m)
타워+저층별동,5 저층별동,38,38,129.4,120,31,70,21,50,37580,400.0,9899,47479,1945,20.7,0.088,5.1,0.08,2,3.49,14.18,38층 805㎡(56.7×14.2m) + 저층부 7층 1000㎡(44.7×22.4m)
단일+저층부,2 저층부,53,53,178.9,121,39,70,18,51,37580,400.0,9141,46721,4129,43.95,0.167,inf,inf,2,3.583,12.12,53층 440㎡(36.3×12.1m) + 저층부 4층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,53,53,178.9,121,47,70,22,51,37580,400.0,9756,47336,4129,43.95,0.128,inf,inf,2,3.552,13.9,53층 580㎡(41.7×13.9m) + 저층부 2층 4000㎡(74.8×53.5m)
단일,1b 층수·세장비,41,41,139.3,101,39,71,22,30,37580,400.0,9679,47259,993,10.57,0.055,,,1,3.571,15.14,41층 917㎡(60.6×15.1m)
단일,1b 층수·세장비,47,47,159.1,105,36,71,22,34,37580,400.0,8881,46461,861,9.16,0.032,,,1,3.56,19.99,47층 800㎡(40.0×20.0m)
타워+저층별동,5 저층별동,44,44,149.2,108,38,71,22,37,37580,400.0,10425,48005,1907,20.3,0.056,9.9,0.13,2,3.614,13.81,44층 763㎡(55.3×13.8m) + 저층부 4층 1000㎡(54.8×18.3m)
타워+저층별동,5 저층별동,44,44,149.2,108,32,71,22,37,37580,400.0,11057,48637,1853,19.73,0.068,9.8,0.13,2,3.602,13.18,44층 695㎡(52.7×13.2m) + 저층부 7층 1000㎡(77.5×12.9m)
단일,1b 층수·세장비,38,38,129.4,108,33,71,14,37,37580,400.0,8278,45858,1060,11.28,0.067,,,1,3.495,19.89,38층 989㎡(49.7×19.9m)
타워+저층별동,5 저층별동,44,44,149.2,109,37,71,22,38,37580,400.0,10290,47870,1964,20.9,0.046,13.2,0.18,2,3.604,14.22,44층 809㎡(56.9×14.2m) + 저층부 2층 1000㎡(67.1×14.9m)
쌍둥이,3 쌍둥이,55+47,55,185.5,110,33,71,14,39,37580,400.0,15574,53154,827,8.8,0.036,4.7,0.05,2,3.418,8.94,55층 410㎡(40.5×10.1m) + 47층 320㎡(35.8×8.9m)
타워+저층별동,5 저층별동,47,47,159.1,111,38,71,22,40,37580,400.0,10727,48307,1471,15.66,0.056,18.9,0.24,2,3.604,13.68,47층 749㎡(54.7×13.7m) + 저층부 4층 600㎡(34.6×17.3m)
타워+저층별동,5 저층별동,47,47,159.1,111,38,71,22,40,37580,400.0,10865,48445,1865,19.85,0.062,7.8,0.1,2,3.603,13.36,47층 714㎡(53.5×13.4m) + 저층부 4층 1000㎡(67.1×14.9m)
단일,1b 층수·세장비,55,55,185.5,111,40,71,22,40,37580,400.0,12068,49648,754,8.03,0.053,,,1,3.568,11.69,55층 683㎡(58.4×11.7m)
타워+저층별동,5 저층별동,55,55,185.5,112,36,71,22,41,37580,400.0,10734,48314,1762,18.75,0.026,17.9,0.19,2,3.632,14.48,55층 629㎡(43.4×14.5m) + 저층부 3층 1000㎡(54.8×18.3m)
타워+저층별동,5 저층별동,55,55,185.5,112,36,71,22,41,37580,400.0,10643,48223,1781,18.95,0.024,12.1,0.13,2,3.627,14.68,55층 647㎡(44.1×14.7m) + 저층부 2층 1000㎡(54.8×18.3m)
타워+저층별동,5 저층별동,55,55,185.5,112,36,71,22,41,37580,400.0,10813,48393,1375,14.63,0.024,13.0,0.14,2,3.626,14.73,55층 651㎡(44.2×14.7m) + 저층부 3층 600㎡(52.0×11.5m)
타워+저층별동,5 저층별동,55,55,185.5,112,36,71,22,41,37580,400.0,10871,48451,1381,14.7,0.024,10.3,0.11,2,3.625,14.73,55층 651㎡(44.2×14.7m) + 저층부 3층 600㎡(60.0×10.0m)
타워+저층별동,5 저층별동,53,53,178.9,112,35,71,22,41,37580,400.0,10854,48434,1377,14.66,0.024,21.0,0.23,2,3.625,14.75,53층 652㎡(44.2×14.7m) + 저층부 5층 600㎡(52.0×11.5m)
타워+저층별동,5 저층별동,53,53,178.9,112,36,71,22,41,37580,400.0,10750,48330,1370,14.58,0.024,24.0,0.27,2,3.623,14.75,53층 652㎡(44.2×14.7m) + 저층부 5층 600㎡(42.4×14.1m)
타워+저층별동,5 저층별동,55,55,185.5,112,36,71,22,41,37580,400.0,10750,48330,1368,14.56,0.024,16.9,0.18,2,3.622,14.73,55층 651㎡(44.2×14.7m) + 저층부 3층 600㎡(42.4×14.1m)
단일+저층부,2 저층부,41,41,139.3,113,24,71,12,42,37580,400.0,7017,44597,4129,43.95,0.172,inf,inf,2,3.645,9.69,41층 282㎡(29.1×9.7m) + 저층부 7층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,53,53,178.9,114,32,71,20,43,37580,400.0,8766,46346,4129,43.95,0.072,inf,inf,2,3.697,11.05,53층 366㎡(33.1×11.0m) + 저층부 5층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,47,47,159.1,119,43,71,22,48,37580,400.0,8636,46216,4129,43.95,0.151,inf,inf,2,3.581,12.93,47층 502㎡(38.8×12.9m) + 저층부 4층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,47,47,159.1,119,42,71,20,48,37580,400.0,8762,46342,2602,27.7,0.155,inf,inf,2,3.563,12.94,47층 502㎡(38.8×12.9m) + 저층부 7층 2500㎡(59.2×42.3m)
단일+저층부,2 저층부,53,53,178.9,120,38,71,17,49,37580,400.0,9796,47376,4129,43.95,0.153,inf,inf,2,3.585,8.56,53층 366㎡(42.8×8.6m) + 저층부 5층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,41,41,139.3,121,40,71,20,50,37580,400.0,7861,45441,4133,43.99,0.133,inf,inf,2,3.58,12.76,41층 488㎡(38.3×12.8m) + 저층부 5층 4000㎡(84.9×47.1m)
단일+저층부,2 저층부,53,53,178.9,121,46,71,20,50,37580,400.0,9467,47047,4129,43.95,0.108,inf,inf,2,3.558,13.06,53층 512㎡(39.2×13.1m) + 저층부 3층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,53,53,178.9,121,39,71,18,50,37580,400.0,10294,47874,4129,43.95,0.091,inf,inf,2,3.548,9.39,53층 440㎡(46.9×9.4m) + 저층부 4층 4000㎡(74.8×53.5m)
단일,1b 층수·세장비,47,47,159.1,122,35,71,10,51,37580,400.0,8881,46461,861,9.16,0.08,,,1,3.429,19.99,47층 800㎡(40.0×20.0m)
단일,1b 층수·세장비,50,50,169.0,101,36,72,17,29,37580,400.0,9553,47133,813,8.66,0.022,,,1,3.52,17.34,50층 752㎡(43.3×17.3m)
단일,1b 층수·세장비,41,41,139.3,109,33,72,14,37,37580,400.0,8268,45848,982,10.45,0.05,,,1,3.49,21.41,41층 917㎡(42.8×21.4m)
쌍둥이,3 쌍둥이,53+47,53,178.9,111,33,72,14,39,37580,400.0,15403,52983,844,8.98,0.034,4.6,0.05,2,3.416,8.94,53층 425㎡(41.3×10.3m) + 47층 320㎡(35.8×8.9m)
타워+저층별동,5 저층별동,53,53,178.9,113,33,72,22,41,37580,400.0,10561,48141,1761,18.74,0.026,4.7,0.05,2,3.622,14.53,53층 634㎡(43.6×14.5m) + 저층부 4층 1000㎡(44.7×22.4m)
타워+저층별동,5 저층별동,50,50,169.0,114,38,72,22,42,37580,400.0,10943,48523,1826,19.44,0.06,7.7,0.09,2,3.608,13.15,50층 692㎡(52.6×13.1m) + 저층부 3층 1000㎡(44.7×22.4m)
타워+저층별동,5 저층별동,50,50,169.0,114,38,72,22,42,37580,400.0,11057,48637,1424,15.16,0.059,18.1,0.21,2,3.604,13.26,50층 704㎡(53.1×13.3m) + 저층부 4층 600㎡(34.6×17.3m)
타워+저층별동,5 저층별동,50,50,169.0,114,38,72,22,42,37580,400.0,11139,48719,1454,15.48,0.058,13.1,0.16,2,3.599,13.38,50층 716㎡(53.5×13.4m) + 저층부 3층 600㎡(60.0×10.0m)
단일+저층부,2 저층부,50,50,169.0,116,26,72,17,44,37580,400.0,8536,46116,4129,43.95,0.068,inf,inf,2,3.673,11.41,50층 391㎡(34.2×11.4m) + 저층부 5층 4000㎡(74.8×53.5m)
타워+저층별동,5 저층별동,53,53,178.9,116,20,72,12,44,37580,400.0,11607,49187,1347,14.33,0.031,9.4,0.11,2,3.528,12.55,53층 630㎡(50.2×12.5m) + 저층부 7층 600㎡(34.6×17.3m)
단일+저층부,2 저층부,41,41,139.3,117,44,72,22,45,37580,400.0,8099,45679,4129,43.95,0.088,inf,inf,2,3.614,13.94,41층 583㎡(41.8×13.9m) + 저층부 4층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,47,47,159.1,119,45,72,22,47,37580,400.0,8636,46216,4129,43.95,0.086,inf,inf,2,3.613,12.93,47층 502㎡(38.8×12.9m) + 저층부 4층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,50,50,169.0,120,44,72,22,48,37580,400.0,10010,47590,4129,43.95,0.056,inf,inf,2,3.603,9.69,50층 469㎡(48.4×9.7m) + 저층부 4층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,47,47,159.1,120,43,72,20,48,37580,400.0,9846,47426,4129,43.95,0.114,inf,inf,2,3.554,12.82,47층 657㎡(51.3×12.8m) + 저층부 2층 4000㎡(74.8×53.5m)
단일+저층부,2 저층부,47,47,159.1,121,44,72,22,49,37580,400.0,8681,46261,4133,43.99,0.12,inf,inf,2,3.567,12.93,47층 502㎡(38.8×12.9m) + 저층부 4층 4000㎡(84.9×47.1m)
단일,1b 층수·세장비,50,50,169.0,122,37,72,15,50,37580,400.0,11484,49064,826,8.79,0.047,,,1,3.371,12.26,50층 752㎡(61.3×12.3m)
쌍둥이+저층부,4 쌍둥이+저층부,53+53,53,178.9,122,33,72,10,50,37580,400.0,12983,50563,4135,44.01,0.075,5.5,0.06,3,3.354,11.48,53층 290㎡(25.3×11.5m) + 53층 290㎡(25.3×11.5m) + 저층부 2층 4000㎡(89.4×44.7m)
단일,1b 층수·세장비,41,41,139.3,124,38,72,18,52,37580,400.0,9679,47259,993,10.57,0.085,,,1,3.474,15.14,41층 917㎡(60.6×15.1m)
단일,1b 층수·세장비,55,55,185.5,125,38,72,18,53,37580,400.0,11278,48858,750,7.98,0.079,,,1,3.495,13.07,55층 683㎡(52.3×13.1m)
단일,1b 층수·세장비,38,38,129.4,98,36,73,22,25,37580,400.0,8278,45858,1060,11.28,0.063,,,1,3.567,19.89,38층 989㎡(49.7×19.9m)
